geoid,total_16plus,total_16to19,total_20to24,total_25to54,total_55to64,total_65plus,inLaborForce_16to19,inLaborForce_20to24,inLaborForce_25to54,inLaborForce_55to64,inLaborForce_65plus,outLaborForce_16to19,outLaborForce_20to24,outLaborForce_25to54,outLaborForce_55to64,outLaborForce_65plus,Employed_16to19,Employed_20to24,Employed_25to54,Employed_55to64,EmployedMilitary_16to19,EmployedMilitary_20to24,EmployedMilitary_25to54,EmployedMilitary_55to64,Unemployed_16to19,Unemployed_20to24,Unemployed_25to54,Unemployed_55to64
51001,26938.0,1520.0,1768.0,11590.0,5282.0,6778.0,442.0,1360.0,9531.0,3055.0,1091.0,1078.0,408.0,2059.0,2227.0,5687.0,363.0,1060.0,8844.0,2977.0,12.0,27.0,105.0,0.0,67.0,273.0,582.0,78.0
51003,83759.0,7953.0,6721.0,39090.0,13621.0,16374.0,1745.0,3841.0,32081.0,9312.0,3485.0,6208.0,2880.0,7009.0,4309.0,12889.0,1544.0,3536.0,30799.0,8978.0,0.0,41.0,334.0,0.0,201.0,264.0,948.0,334.0
51005,13288.0,714.0,796.0,5638.0,2401.0,3739.0,208.0,634.0,4354.0,1336.0,359.0,506.0,162.0,1284.0,1065.0,3380.0,171.0,585.0,4115.0,1321.0,0.0,0.0,3.0,0.0,37.0,49.0,236.0,15.0
51007,10311.0,603.0,690.0,4816.0,1968.0,2234.0,156.0,571.0,3917.0,1083.0,257.0,447.0,119.0,899.0,885.0,1977.0,156.0,523.0,3699.0,1051.0,0.0,0.0,0.0,0.0,0.0,48.0,218.0,32.0
51009,26584.0,2072.0,2077.0,11868.0,4710.0,5857.0,623.0,1441.0,9812.0,2885.0,945.0,1449.0,636.0,2056.0,1825.0,4912.0,470.0,1189.0,9328.0,2774.0,0.0,0.0,0.0,0.0,153.0,252.0,484.0,111.0
51011,12248.0,661.0,821.0,5735.0,2201.0,2830.0,214.0,542.0,4519.0,1262.0,463.0,447.0,279.0,1216.0,939.0,2367.0,156.0,511.0,4195.0,1222.0,0.0,0.0,9.0,0.0,58.0,31.0,315.0,40.0
51013,189882.0,6347.0,15076.0,126089.0,22045.0,20325.0,2074.0,12160.0,113173.0,16415.0,5505.0,4273.0,2916.0,12916.0,5630.0,14820.0,1701.0,10520.0,107925.0,15874.0,121.0,616.0,1816.0,70.0,252.0,1024.0,3432.0,471.0
51015,61058.0,3603.0,4134.0,28716.0,11054.0,13551.0,1283.0,3124.0,21829.0,7141.0,2751.0,2320.0,1010.0,6887.0,3913.0,10800.0,1097.0,2768.0,20712.0,6989.0,0.0,54.0,96.0,0.0,186.0,302.0,1021.0,152.0
51017,3805.0,197.0,189.0,1754.0,631.0,1034.0,39.0,187.0,1569.0,439.0,223.0,158.0,2.0,185.0,192.0,811.0,39.0,187.0,1483.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0
51019,62219.0,3556.0,4057.0,28301.0,12047.0,14258.0,1317.0,3253.0,23451.0,7736.0,2251.0,2239.0,804.0,4850.0,4311.0,12007.0,998.0,2854.0,22056.0,7608.0,0.0,0.0,37.0,0.0,319.0,399.0,1358.0,128.0
51021,5713.0,290.0,345.0,2771.0,1004.0,1303.0,128.0,253.0,1661.0,514.0,194.0,162.0,92.0,1110.0,490.0,1109.0,90.0,190.0,1525.0,505.0,0.0,0.0,7.0,0.0,38.0,63.0,129.0,9.0
51023,27156.0,1705.0,1601.0,12087.0,5420.0,6343.0,736.0,1322.0,10220.0,3669.0,1085.0,969.0,279.0,1867.0,1751.0,5258.0,652.0,1236.0,9860.0,3443.0,0.0,0.0,0.0,0.0,84.0,86.0,360.0,226.0
51025,14350.0,985.0,1285.0,6539.0,2459.0,3082.0,216.0,792.0,4318.0,1454.0,593.0,769.0,493.0,2221.0,1005.0,2489.0,140.0,489.0,3950.0,1435.0,0.0,0.0,0.0,0.0,76.0,303.0,368.0,19.0
51027,19849.0,1024.0,1288.0,9392.0,3730.0,4415.0,373.0,778.0,5193.0,1276.0,343.0,651.0,510.0,4199.0,2454.0,4072.0,272.0,651.0,4655.0,1199.0,0.0,0.0,0.0,0.0,101.0,127.0,538.0,77.0
51029,14041.0,592.0,1138.0,7167.0,2414.0,2730.0,195.0,755.0,4569.0,1286.0,422.0,397.0,383.0,2598.0,1128.0,2308.0,134.0,609.0,4012.0,1236.0,0.0,8.0,1.0,0.0,61.0,138.0,556.0,50.0
51031,45087.0,2929.0,3515.0,21293.0,7641.0,9709.0,1150.0,2787.0,17447.0,4951.0,1514.0,1779.0,728.0,3846.0,2690.0,8195.0,853.0,2444.0,16505.0,4877.0,0.0,14.0,48.0,0.0,297.0,329.0,894.0,74.0
51033,23386.0,1393.0,2088.0,11817.0,3851.0,4237.0,676.0,1860.0,9731.0,2767.0,825.0,717.0,228.0,2086.0,1084.0,3412.0,416.0,1087.0,8693.0,2551.0,147.0,590.0,310.0,0.0,113.0,183.0,728.0,216.0
51035,24684.0,1284.0,1472.0,10905.0,4705.0,6318.0,482.0,1109.0,8683.0,2637.0,1060.0,802.0,363.0,2222.0,2068.0,5258.0,398.0,982.0,8176.0,2447.0,0.0,0.0,5.0,0.0,84.0,127.0,502.0,190.0
51036,6089.0,307.0,363.0,2722.0,1257.0,1440.0,129.0,287.0,2227.0,754.0,246.0,178.0,76.0,495.0,503.0,1194.0,99.0,231.0,2012.0,741.0,0.0,20.0,3.0,0.0,30.0,36.0,212.0,13.0
51037,9984.0,674.0,761.0,4298.0,1799.0,2452.0,269.0,689.0,3316.0,884.0,383.0,405.0,72.0,982.0,915.0,2069.0,231.0,643.0,3183.0,826.0,0.0,0.0,3.0,0.0,38.0,46.0,130.0,58.0
51041,256916.0,20070.0,20106.0,133639.0,43102.0,39999.0,8155.0,15748.0,115700.0,30336.0,8123.0,11915.0,4358.0,17939.0,12766.0,31876.0,6229.0,13364.0,108113.0,29218.0,0.0,36.0,1145.0,17.0,1926.0,2348.0,6442.0,1101.0
51043,11717.0,907.0,621.0,5296.0,2208.0,2685.0,302.0,531.0,4318.0,1681.0,515.0,605.0,90.0,978.0,527.0,2170.0,202.0,467.0,4119.0,1625.0,0.0,0.0,0.0,0.0,100.0,64.0,199.0,56.0
51045,4091.0,156.0,86.0,2037.0,720.0,1092.0,106.0,86.0,1538.0,407.0,53.0,50.0,0.0,499.0,313.0,1039.0,106.0,71.0,1464.0,407.0,0.0,0.0,0.0,0.0,0.0,15.0,74.0,0.0
51047,37459.0,2569.0,2632.0,19677.0,6029.0,6552.0,934.0,1943.0,15805.0,4037.0,1214.0,1635.0,689.0,3872.0,1992.0,5338.0,726.0,1569.0,14744.0,3887.0,0.0,56.0,28.0,0.0,208.0,318.0,1033.0,150.0
51049,8061.0,518.0,743.0,3561.0,1404.0,1835.0,180.0,663.0,2966.0,877.0,396.0,338.0,80.0,595.0,527.0,1439.0,150.0,501.0,2722.0,798.0,0.0,0.0,0.0,0.0,30.0,162.0,244.0,79.0
51051,12623.0,622.0,885.0,5964.0,2323.0,2829.0,310.0,641.0,3609.0,807.0,134.0,312.0,244.0,2355.0,1516.0,2695.0,194.0,530.0,3354.0,805.0,0.0,0.0,23.0,0.0,116.0,111.0,232.0,2.0
51053,22884.0,1458.0,1868.0,11196.0,3934.0,4428.0,635.0,1450.0,9185.0,2334.0,492.0,823.0,418.0,2011.0,1600.0,3936.0,503.0,1096.0,8362.0,2218.0,0.0,6.0,76.0,0.0,132.0,348.0,747.0,116.0
51057,9144.0,589.0,725.0,3942.0,1671.0,2217.0,303.0,573.0,3327.0,1184.0,305.0,286.0,152.0,615.0,487.0,1912.0,204.0,518.0,3024.0,1160.0,0.0,0.0,0.0,0.0,99.0,55.0,303.0,24.0
51059,886641.0,55979.0,64160.0,501390.0,140325.0,124787.0,18717.0,49541.0,436301.0,108191.0,32965.0,37262.0,14619.0,65089.0,32134.0,91822.0,15159.0,43126.0,410592.0,103242.0,59.0,980.0,9644.0,128.0,3499.0,5435.0,16065.0,4821.0
51061,53262.0,3765.0,3645.0,26716.0,9204.0,9932.0,1512.0,3132.0,22828.0,6416.0,2608.0,2253.0,513.0,3888.0,2788.0,7324.0,1240.0,2852.0,21711.0,6206.0,0.0,0.0,158.0,0.0,272.0,280.0,959.0,210.0
51063,12586.0,587.0,720.0,5817.0,2409.0,3053.0,269.0,568.0,4897.0,1675.0,542.0,318.0,152.0,920.0,734.0,2511.0,222.0,505.0,4616.0,1609.0,0.0,0.0,0.0,0.0,47.0,63.0,281.0,66.0
51065,21038.0,1127.0,1469.0,10418.0,3497.0,4527.0,515.0,1004.0,8268.0,2255.0,730.0,612.0,465.0,2150.0,1242.0,3797.0,409.0,857.0,7921.0,2159.0,0.0,0.0,29.0,7.0,106.0,147.0,318.0,89.0
51067,46580.0,2995.0,3150.0,20446.0,8743.0,11246.0,1600.0,2400.0,16272.0,4998.0,1569.0,1395.0,750.0,4174.0,3745.0,9677.0,1292.0,2217.0,15334.0,4771.0,0.0,0.0,14.0,0.0,308.0,183.0,924.0,227.0
51069,64127.0,3984.0,4522.0,33529.0,10272.0,11820.0,1734.0,3492.0,28144.0,7562.0,2390.0,2250.0,1030.0,5385.0,2710.0,9430.0,1400.0,3373.0,26681.0,7291.0,0.0,13.0,66.0,0.0,334.0,106.0,1397.0,271.0
51071,13733.0,655.0,999.0,6323.0,2378.0,3378.0,277.0,787.0,5037.0,1316.0,491.0,378.0,212.0,1286.0,1062.0,2887.0,263.0,702.0,4790.0,1270.0,0.0,11.0,7.0,0.0,14.0,74.0,240.0,46.0
51073,30449.0,1960.0,2124.0,14629.0,5602.0,6134.0,907.0,1633.0,12128.0,3650.0,730.0,1053.0,491.0,2501.0,1952.0,5404.0,738.0,1535.0,11053.0,3576.0,0.0,0.0,564.0,0.0,169.0,98.0,511.0,74.0
51075,18029.0,976.0,932.0,8356.0,3742.0,4023.0,451.0,528.0,6211.0,2605.0,1098.0,525.0,404.0,2145.0,1137.0,2925.0,379.0,468.0,5919.0,2507.0,0.0,0.0,25.0,0.0,72.0,60.0,267.0,98.0
51077,13142.0,600.0,866.0,5708.0,2468.0,3500.0,143.0,651.0,4321.0,1306.0,470.0,457.0,215.0,1387.0,1162.0,3030.0,70.0,485.0,3968.0,1269.0,0.0,4.0,2.0,0.0,73.0,162.0,351.0,37.0
51079,14876.0,908.0,956.0,7730.0,2456.0,2826.0,408.0,704.0,6505.0,1604.0,465.0,500.0,252.0,1225.0,852.0,2361.0,309.0,594.0,6003.0,1563.0,0.0,13.0,32.0,0.0,99.0,97.0,470.0,41.0
51081,10040.0,341.0,892.0,5534.0,1558.0,1715.0,63.0,357.0,2036.0,785.0,355.0,278.0,535.0,3498.0,773.0,1360.0,58.0,296.0,1879.0,777.0,0.0,0.0,0.0,0.0,5.0,61.0,157.0,8.0
51083,28830.0,1619.0,1890.0,12331.0,5472.0,7518.0,484.0,1246.0,9385.0,3182.0,1106.0,1135.0,644.0,2946.0,2290.0,6412.0,351.0,972.0,8771.0,3072.0,10.0,0.0,0.0,0.0,123.0,274.0,614.0,110.0
51085,80925.0,5984.0,6239.0,39195.0,14410.0,15097.0,2362.0,5035.0,34215.0,10773.0,2845.0,3622.0,1204.0,4980.0,3637.0,12252.0,1958.0,4605.0,32881.0,10441.0,0.0,13.0,112.0,0.0,404.0,417.0,1222.0,332.0
51087,252172.0,15621.0,19128.0,135293.0,39552.0,42578.0,7177.0,15357.0,117314.0,28513.0,8538.0,8444.0,3771.0,17979.0,11039.0,34040.0,5311.0,13179.0,110613.0,27578.0,0.0,27.0,149.0,0.0,1866.0,2151.0,6552.0,935.0
51089,43019.0,2100.0,2746.0,19268.0,7759.0,11146.0,781.0,2244.0,14690.0,4597.0,1598.0,1319.0,502.0,4578.0,3162.0,9548.0,476.0,1783.0,13327.0,4323.0,0.0,0.0,58.0,0.0,305.0,461.0,1305.0,274.0
51091,1961.0,65.0,94.0,527.0,512.0,763.0,23.0,66.0,430.0,378.0,120.0,42.0,28.0,97.0,134.0,643.0,23.0,64.0,430.0,369.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0
51093,29038.0,1755.0,1863.0,13974.0,5521.0,5925.0,806.0,1635.0,11863.0,3837.0,912.0,949.0,228.0,2111.0,1684.0,5013.0,556.0,1358.0,10861.0,3603.0,0.0,93.0,150.0,0.0,250.0,184.0,852.0,234.0
51095,57914.0,3354.0,3606.0,25244.0,9962.0,15748.0,1421.0,2401.0,21037.0,6550.0,2734.0,1933.0,1205.0,4207.0,3412.0,13014.0,1246.0,1943.0,19446.0,6350.0,0.0,133.0,633.0,0.0,175.0,325.0,958.0,200.0
51097,5852.0,230.0,413.0,2615.0,1191.0,1403.0,93.0,307.0,2123.0,810.0,195.0,137.0,106.0,492.0,381.0,1208.0,64.0,275.0,2037.0,772.0,0.0,0.0,0.0,0.0,29.0,32.0,86.0,38.0
51099,19025.0,1387.0,1497.0,10407.0,2906.0,2828.0,716.0,1350.0,8708.0,1990.0,618.0,671.0,147.0,1699.0,916.0,2210.0,521.0,1081.0,7958.0,1937.0,1.0,57.0,258.0,0.0,194.0,212.0,492.0,53.0
51101,12653.0,701.0,783.0,6786.0,2164.0,2219.0,184.0,588.0,5766.0,1479.0,408.0,517.0,195.0,1020.0,685.0,1811.0,146.0,510.0,5487.0,1421.0,0.0,0.0,0.0,0.0,38.0,78.0,279.0,58.0
51103,9656.0,411.0,438.0,3098.0,1935.0,3774.0,215.0,407.0,2658.0,1217.0,600.0,196.0,31.0,440.0,718.0,3174.0,172.0,370.0,2413.0,1142.0,0.0,0.0,0.0,5.0,43.0,37.0,245.0,70.0
51105,20937.0,1017.0,1421.0,10183.0,3753.0,4563.0,420.0,993.0,5501.0,1659.0,488.0,597.0,428.0,4682.0,2094.0,4075.0,247.0,718.0,4862.0,1639.0,0.0,0.0,32.0,0.0,173.0,275.0,607.0,20.0
51107,256779.0,17661.0,15956.0,164157.0,32283.0,26722.0,7098.0,12946.0,143734.0,24456.0,7247.0,10563.0,3010.0,20423.0,7827.0,19475.0,6334.0,11559.0,138084.0,23607.0,0.0,149.0,1021.0,0.0,764.0,1238.0,4629.0,849.0
51109,27573.0,1501.0,1748.0,13358.0,5283.0,5683.0,620.0,1362.0,11227.0,3259.0,1023.0,881.0,386.0,2131.0,2024.0,4660.0,459.0,1149.0,10438.0,3041.0,0.0,0.0,0.0,0.0,161.0,213.0,789.0,218.0
51111,10323.0,441.0,752.0,4722.0,2011.0,2397.0,185.0,449.0,2591.0,1224.0,438.0,256.0,303.0,2131.0,787.0,1959.0,120.0,377.0,2435.0,1162.0,7.0,0.0,0.0,0.0,58.0,72.0,156.0,62.0
51113,10679.0,636.0,769.0,4664.0,1942.0,2668.0,178.0,475.0,4e3,1299.0,436.0,458.0,294.0,664.0,643.0,2232.0,151.0,414.0,3793.0,1221.0,0.0,0.0,0.0,0.0,27.0,61.0,207.0,78.0
51115,7628.0,425.0,398.0,2833.0,1416.0,2556.0,113.0,387.0,2416.0,824.0,353.0,312.0,11.0,417.0,592.0,2203.0,107.0,297.0,2334.0,810.0,6.0,7.0,44.0,0.0,0.0,83.0,38.0,14.0
51117,26188.0,1343.0,1728.0,10957.0,4970.0,7190.0,435.0,1063.0,8006.0,2870.0,1011.0,908.0,665.0,2951.0,2100.0,6179.0,352.0,813.0,7573.0,2743.0,0.0,0.0,2.0,0.0,83.0,250.0,431.0,127.0
51119,9276.0,470.0,530.0,3343.0,1912.0,3021.0,195.0,327.0,2725.0,1127.0,348.0,275.0,203.0,618.0,785.0,2673.0,177.0,259.0,2574.0,1071.0,0.0,0.0,20.0,0.0,18.0,68.0,131.0,56.0
51121,82959.0,9847.0,20303.0,33336.0,9171.0,10302.0,2236.0,10587.0,27506.0,6150.0,1990.0,7611.0,9716.0,5830.0,3021.0,8312.0,1682.0,9820.0,26227.0,5985.0,0.0,0.0,137.0,0.0,554.0,767.0,1142.0,165.0
51125,12306.0,592.0,828.0,4897.0,2667.0,3322.0,243.0,630.0,3951.0,1663.0,609.0,349.0,198.0,946.0,1004.0,2713.0,201.0,585.0,3749.0,1588.0,0.0,0.0,0.0,0.0,42.0,45.0,202.0,75.0
51127,15767.0,986.0,950.0,7934.0,3154.0,2743.0,475.0,600.0,6853.0,2128.0,504.0,511.0,350.0,1081.0,1026.0,2239.0,315.0,525.0,6643.0,1927.0,0.0,0.0,20.0,0.0,160.0,75.0,190.0,201.0
51131,10048.0,429.0,686.0,3955.0,2022.0,2956.0,82.0,544.0,3136.0,1217.0,407.0,347.0,142.0,819.0,805.0,2549.0,82.0,466.0,2805.0,1090.0,0.0,15.0,36.0,0.0,0.0,63.0,295.0,127.0
51133,10645.0,453.0,521.0,3490.0,2112.0,4069.0,243.0,349.0,2892.0,1440.0,577.0,210.0,172.0,598.0,672.0,3492.0,122.0,306.0,2710.0,1356.0,0.0,0.0,0.0,0.0,121.0,43.0,182.0,84.0
51135,12887.0,950.0,789.0,6293.0,2045.0,2810.0,461.0,395.0,3974.0,1065.0,502.0,489.0,394.0,2319.0,980.0,2308.0,364.0,203.0,3565.0,1025.0,0.0,0.0,70.0,0.0,97.0,192.0,339.0,40.0
51137,27900.0,1813.0,1716.0,13121.0,4615.0,6635.0,551.0,1298.0,10781.0,2894.0,853.0,1262.0,418.0,2340.0,1721.0,5782.0,356.0,1138.0,9849.0,2841.0,0.0,0.0,61.0,0.0,195.0,160.0,871.0,53.0
51139,19663.0,1232.0,1293.0,9144.0,3385.0,4609.0,585.0,1069.0,7077.0,2107.0,626.0,647.0,224.0,2067.0,1278.0,3983.0,528.0,890.0,6413.0,1922.0,0.0,0.0,17.0,0.0,57.0,179.0,647.0,185.0
51141,15492.0,860.0,894.0,6506.0,2905.0,4327.0,291.0,698.0,4656.0,1486.0,468.0,569.0,196.0,1850.0,1419.0,3859.0,176.0,595.0,4332.0,1417.0,0.0,0.0,0.0,0.0,115.0,103.0,324.0,69.0
51143,51547.0,2752.0,3267.0,23654.0,9831.0,12043.0,1062.0,2310.0,18902.0,5911.0,1939.0,1690.0,957.0,4752.0,3920.0,10104.0,791.0,1889.0,17485.0,5716.0,0.0,0.0,12.0,0.0,271.0,421.0,1405.0,195.0
51145,23480.0,1760.0,1522.0,11849.0,4163.0,4186.0,675.0,1034.0,8733.0,2722.0,832.0,1085.0,488.0,3116.0,1441.0,3354.0,579.0,932.0,8350.0,2641.0,0.0,0.0,8.0,0.0,96.0,102.0,375.0,81.0
51147,19753.0,3164.0,3681.0,6896.0,2567.0,3445.0,769.0,1558.0,4892.0,1553.0,658.0,2395.0,2123.0,2004.0,1014.0,2787.0,642.0,1457.0,4527.0,1521.0,0.0,0.0,0.0,0.0,127.0,101.0,365.0,32.0
51149,30229.0,2155.0,2593.0,16648.0,4435.0,4398.0,1082.0,1991.0,11280.0,2436.0,701.0,1073.0,602.0,5368.0,1999.0,3697.0,657.0,1302.0,9366.0,2308.0,54.0,318.0,1073.0,24.0,371.0,371.0,841.0,104.0
51153,326846.0,23473.0,27741.0,196982.0,44121.0,34529.0,9383.0,22197.0,170521.0,32415.0,8285.0,14090.0,5544.0,26461.0,11706.0,26244.0,7611.0,18230.0,158919.0,31351.0,145.0,1429.0,4372.0,17.0,1627.0,2538.0,7230.0,1047.0
51155,28861.0,1419.0,1862.0,13444.0,5187.0,6949.0,695.0,1421.0,10271.0,3223.0,1143.0,724.0,441.0,3173.0,1964.0,5806.0,545.0,1240.0,9540.0,3114.0,0.0,0.0,32.0,0.0,150.0,181.0,699.0,109.0
51157,6261.0,290.0,343.0,2656.0,1291.0,1681.0,53.0,280.0,2076.0,821.0,447.0,237.0,63.0,580.0,470.0,1234.0,30.0,280.0,2027.0,786.0,0.0,0.0,0.0,0.0,23.0,0.0,49.0,35.0
51159,7763.0,418.0,455.0,4015.0,1169.0,1706.0,124.0,315.0,2099.0,704.0,263.0,294.0,140.0,1916.0,465.0,1443.0,61.0,269.0,1999.0,645.0,0.0,0.0,3.0,0.0,63.0,46.0,97.0,59.0
51161,76558.0,4712.0,4969.0,35593.0,13509.0,17775.0,2076.0,3689.0,29794.0,9235.0,3116.0,2636.0,1280.0,5799.0,4274.0,14659.0,1784.0,3301.0,28345.0,8890.0,0.0,34.0,79.0,0.0,292.0,354.0,1370.0,345.0
51163,18862.0,850.0,1204.0,7885.0,3659.0,5264.0,304.0,754.0,6131.0,2054.0,969.0,546.0,450.0,1754.0,1605.0,4295.0,273.0,700.0,5830.0,2027.0,0.0,0.0,0.0,0.0,31.0,54.0,301.0,27.0
51165,62140.0,4397.0,4924.0,28844.0,10405.0,13570.0,2143.0,3771.0,24411.0,7379.0,2596.0,2254.0,1153.0,4433.0,3026.0,10974.0,1827.0,3494.0,23078.0,7152.0,0.0,0.0,16.0,0.0,316.0,277.0,1317.0,227.0
51167,23372.0,1250.0,1670.0,10982.0,4414.0,5056.0,405.0,1111.0,7248.0,1745.0,604.0,845.0,559.0,3734.0,2669.0,4452.0,284.0,1030.0,6584.0,1709.0,0.0,0.0,9.0,0.0,121.0,81.0,655.0,36.0
51169,18778.0,904.0,1217.0,8545.0,3373.0,4739.0,357.0,944.0,5869.0,1695.0,536.0,547.0,273.0,2676.0,1678.0,4203.0,229.0,797.0,5340.0,1630.0,0.0,0.0,5.0,0.0,128.0,147.0,524.0,65.0
51171,34553.0,1686.0,2198.0,16307.0,5950.0,8412.0,791.0,1822.0,13651.0,3920.0,1175.0,895.0,376.0,2656.0,2030.0,7237.0,597.0,1616.0,12842.0,3769.0,0.0,47.0,37.0,0.0,194.0,159.0,772.0,151.0
51173,26130.0,1465.0,1840.0,11908.0,4686.0,6231.0,583.0,1344.0,8928.0,2603.0,734.0,882.0,496.0,2980.0,2083.0,5497.0,510.0,1197.0,8312.0,2536.0,0.0,0.0,2.0,0.0,73.0,147.0,614.0,67.0
51175,15255.0,854.0,1004.0,7336.0,2892.0,3169.0,279.0,730.0,5452.0,1485.0,643.0,575.0,274.0,1884.0,1407.0,2526.0,186.0,607.0,5107.0,1418.0,0.0,7.0,18.0,0.0,93.0,116.0,327.0,67.0
51177,98627.0,7474.0,7689.0,53521.0,15343.0,14600.0,2549.0,6241.0,45346.0,10490.0,2560.0,4925.0,1448.0,8175.0,4853.0,12040.0,1993.0,5375.0,42550.0,10052.0,0.0,51.0,521.0,36.0,556.0,815.0,2275.0,402.0
51179,104567.0,8663.0,10109.0,59475.0,14459.0,11861.0,2747.0,8262.0,49548.0,10002.0,2378.0,5916.0,1847.0,9927.0,4457.0,9483.0,2178.0,5603.0,45047.0,9543.0,114.0,1742.0,2651.0,29.0,455.0,917.0,1850.0,430.0
51181,5708.0,350.0,414.0,2543.0,1165.0,1236.0,112.0,335.0,2177.0,755.0,216.0,238.0,79.0,366.0,410.0,1020.0,65.0,265.0,1969.0,708.0,0.0,0.0,0.0,0.0,47.0,70.0,208.0,47.0
51183,10216.0,193.0,952.0,6008.0,1430.0,1633.0,12.0,267.0,1572.0,545.0,347.0,181.0,685.0,4436.0,885.0,1286.0,7.0,247.0,1451.0,536.0,0.0,0.0,3.0,0.0,5.0,20.0,118.0,9.0
51185,36248.0,2103.0,2526.0,16690.0,6842.0,8087.0,958.0,1695.0,11407.0,3322.0,846.0,1145.0,831.0,5283.0,3520.0,7241.0,777.0,1301.0,10631.0,3227.0,0.0,0.0,13.0,0.0,181.0,394.0,763.0,95.0
51187,30714.0,2053.0,2293.0,15749.0,5195.0,5424.0,718.0,1833.0,13052.0,3542.0,1022.0,1335.0,460.0,2697.0,1653.0,4402.0,550.0,1549.0,12261.0,3323.0,0.0,25.0,0.0,0.0,168.0,259.0,791.0,219.0
51191,45642.0,2815.0,3093.0,20736.0,8215.0,10783.0,1205.0,2288.0,16364.0,4669.0,1780.0,1610.0,805.0,4372.0,3546.0,9003.0,963.0,1929.0,15358.0,4452.0,0.0,0.0,41.0,0.0,242.0,359.0,965.0,217.0
51193,14545.0,628.0,1204.0,5897.0,2877.0,3939.0,80.0,1054.0,5016.0,1497.0,665.0,548.0,150.0,881.0,1380.0,3274.0,16.0,772.0,4616.0,1370.0,0.0,14.0,77.0,0.0,64.0,268.0,323.0,127.0
51195,33253.0,2044.0,3105.0,16238.0,5666.0,6200.0,773.0,1960.0,9789.0,2244.0,721.0,1271.0,1145.0,6449.0,3422.0,5479.0,493.0,1612.0,8765.0,2183.0,0.0,24.0,28.0,0.0,280.0,324.0,996.0,61.0
51197,23878.0,1156.0,1547.0,11236.0,4408.0,5531.0,521.0,1245.0,8973.0,2614.0,657.0,635.0,302.0,2263.0,1794.0,4874.0,422.0,1026.0,8173.0,2439.0,0.0,0.0,42.0,0.0,99.0,219.0,758.0,175.0
51199,52220.0,3939.0,4319.0,26353.0,8398.0,9211.0,1304.0,3377.0,22376.0,6034.0,1814.0,2635.0,942.0,3977.0,2364.0,7397.0,1029.0,2413.0,19131.0,5862.0,81.0,686.0,2096.0,9.0,194.0,278.0,1149.0,163.0
51510,124829.0,3548.0,7465.0,82921.0,16333.0,14562.0,1013.0,5960.0,75022.0,12934.0,4285.0,2535.0,1505.0,7899.0,3399.0,10277.0,781.0,5264.0,70203.0,12237.0,0.0,141.0,2127.0,0.0,232.0,555.0,2692.0,697.0
51520,14255.0,811.0,1069.0,6673.0,2337.0,3365.0,295.0,772.0,5223.0,1460.0,445.0,516.0,297.0,1450.0,877.0,2920.0,250.0,607.0,4579.0,1439.0,0.0,15.0,0.0,0.0,45.0,150.0,644.0,21.0
51530,5452.0,610.0,736.0,2213.0,822.0,1071.0,189.0,582.0,1693.0,502.0,80.0,421.0,154.0,520.0,320.0,991.0,146.0,554.0,1581.0,463.0,0.0,0.0,0.0,0.0,43.0,28.0,112.0,39.0
51540,38945.0,2819.0,8323.0,19099.0,4561.0,4143.0,849.0,4118.0,15645.0,3239.0,927.0,1970.0,4205.0,3454.0,1322.0,3216.0,726.0,3827.0,15008.0,3118.0,0.0,0.0,110.0,0.0,123.0,291.0,527.0,121.0
51550,180680.0,13100.0,15458.0,97554.0,28066.0,26502.0,5257.0,11855.0,79894.0,19074.0,4662.0,7843.0,3603.0,17660.0,8992.0,21840.0,3442.0,9191.0,70545.0,18273.0,334.0,1067.0,4825.0,25.0,1481.0,1597.0,4524.0,776.0
51570,13985.0,927.0,999.0,6416.0,2207.0,3436.0,433.0,711.0,5426.0,1503.0,472.0,494.0,288.0,990.0,704.0,2964.0,333.0,589.0,4897.0,1401.0,0.0,4.0,171.0,0.0,100.0,118.0,358.0,102.0
51580,4644.0,234.0,434.0,2133.0,726.0,1117.0,62.0,382.0,1537.0,361.0,87.0,172.0,52.0,596.0,365.0,1030.0,34.0,322.0,1399.0,318.0,0.0,30.0,68.0,0.0,28.0,30.0,70.0,43.0
51590,34149.0,1964.0,2976.0,14916.0,6101.0,8192.0,697.0,2261.0,11498.0,3461.0,1215.0,1267.0,715.0,3418.0,2640.0,6977.0,404.0,1630.0,10291.0,3189.0,0.0,0.0,23.0,0.0,293.0,631.0,1184.0,272.0
51595,4504.0,223.0,351.0,2032.0,845.0,1053.0,127.0,257.0,1532.0,463.0,185.0,96.0,94.0,500.0,382.0,868.0,91.0,192.0,1201.0,405.0,0.0,0.0,0.0,0.0,36.0,65.0,331.0,58.0
51600,19133.0,984.0,1656.0,9930.0,3067.0,3496.0,387.0,1238.0,8873.0,2356.0,649.0,597.0,418.0,1057.0,711.0,2847.0,259.0,1056.0,8480.0,2306.0,0.0,10.0,48.0,0.0,128.0,172.0,345.0,50.0
51610,10210.0,449.0,684.0,5809.0,1824.0,1444.0,146.0,548.0,5084.0,1517.0,464.0,303.0,136.0,725.0,307.0,980.0,94.0,486.0,4865.0,1455.0,0.0,0.0,76.0,11.0,52.0,62.0,143.0,51.0
