geoid,nhwa_under18,nhwa_votingAge,aian_under18,aian_votingAge,asian_under18,asian_votingAge,black_under18,black_votingAge,hisp_under18,hisp_votingAge,multi_under18,multi_votingAge,nhpi_under18,nhpi_votingAge,sor_under18,sor_votingAge,white_under18,white_votingAge
28041,2250.0,7832.0,0.0,33.0,0.0,0.0,481.0,3166.0,32.0,106.0,109.0,108.0,0.0,0.0,36.0,17.0,2282.0,7897.0
28043,2559.0,9422.0,0.0,0.0,20.0,86.0,2562.0,6855.0,0.0,25.0,36.0,41.0,0.0,0.0,0.0,0.0,2559.0,9432.0
28045,8282.0,30554.0,0.0,16.0,124.0,315.0,1280.0,2892.0,468.0,1169.0,219.0,482.0,0.0,0.0,190.0,423.0,8503.0,31183.0
28047,26623.0,101571.0,155.0,731.0,1248.0,4721.0,13603.0,32075.0,3224.0,7419.0,3166.0,2202.0,0.0,16.0,607.0,1513.0,29040.0,107191.0
28049,11427.0,54005.0,25.0,246.0,470.0,1548.0,48755.0,124114.0,1308.0,2546.0,660.0,1146.0,0.0,43.0,603.0,1139.0,11958.0,55167.0
28051,475.0,2583.0,0.0,15.0,34.0,38.0,4548.0,10950.0,30.0,32.0,28.0,54.0,0.0,0.0,0.0,0.0,496.0,2609.0
28053,347.0,1630.0,0.0,10.0,0.0,10.0,2061.0,4713.0,77.0,156.0,23.0,69.0,0.0,0.0,45.0,22.0,347.0,1684.0
28055,70.0,373.0,0.0,0.0,0.0,0.0,119.0,722.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,70.0,373.0
28057,4645.0,16688.0,0.0,2.0,0.0,51.0,324.0,1207.0,221.0,121.0,150.0,75.0,0.0,0.0,49.0,85.0,4784.0,16724.0
28059,20962.0,75607.0,46.0,427.0,755.0,2427.0,8938.0,21766.0,2687.0,4853.0,1363.0,1419.0,0.0,0.0,499.0,1350.0,22904.0,78782.0
28061,1435.0,6165.0,0.0,2.0,0.0,1.0,2366.0,6419.0,57.0,42.0,11.0,91.0,0.0,0.0,0.0,24.0,1492.0,6182.0
28063,236.0,813.0,0.0,0.0,0.0,9.0,1580.0,4940.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,821.0
28065,714.0,3872.0,0.0,0.0,0.0,0.0,1860.0,5452.0,0.0,17.0,7.0,19.0,0.0,0.0,0.0,17.0,714.0,3872.0
28067,9660.0,34856.0,43.0,121.0,56.0,323.0,6084.0,13627.0,1240.0,1661.0,359.0,206.0,0.0,0.0,92.0,211.0,10806.0,36348.0
28069,529.0,3001.0,127.0,259.0,0.0,11.0,1405.0,4621.0,121.0,125.0,17.0,10.0,0.0,0.0,0.0,0.0,635.0,3126.0
28071,5672.0,30370.0,0.0,51.0,174.0,815.0,2868.0,9424.0,295.0,893.0,277.0,374.0,18.0,35.0,48.0,244.0,5910.0,30931.0
28073,10248.0,33760.0,0.0,101.0,256.0,568.0,3836.0,7990.0,505.0,882.0,509.0,389.0,0.0,0.0,234.0,367.0,10365.0,34270.0
28075,8532.0,34099.0,0.0,160.0,59.0,616.0,9652.0,24241.0,543.0,1113.0,542.0,493.0,0.0,19.0,263.0,305.0,8720.0,34762.0
28077,1868.0,6410.0,0.0,15.0,0.0,8.0,1156.0,2910.0,5.0,74.0,41.0,87.0,0.0,0.0,7.0,13.0,1873.0,6476.0
28079,2392.0,8733.0,478.0,860.0,32.0,18.0,3242.0,6334.0,415.0,569.0,31.0,49.0,0.0,0.0,0.0,18.0,2807.0,9284.0
28081,12873.0,44233.0,40.0,117.0,110.0,466.0,7428.0,16354.0,843.0,1283.0,772.0,409.0,12.0,0.0,213.0,501.0,13484.0,45130.0
28083,1443.0,6137.0,0.0,0.0,53.0,203.0,6650.0,16098.0,319.0,459.0,16.0,188.0,0.0,0.0,128.0,176.0,1634.0,6370.0
28085,5427.0,17929.0,0.0,4.0,39.0,161.0,3034.0,7672.0,195.0,187.0,58.0,59.0,0.0,0.0,0.0,16.0,5622.0,18100.0
28087,6392.0,25051.0,0.0,131.0,41.0,379.0,7432.0,18736.0,326.0,782.0,225.0,260.0,0.0,5.0,112.0,262.0,6588.0,25528.0
28089,12776.0,43220.0,24.0,113.0,616.0,1707.0,11087.0,27228.0,1e3,1830.0,387.0,306.0,0.0,11.0,611.0,1265.0,13111.0,43736.0
28091,3740.0,13221.0,22.0,33.0,1.0,2.0,2280.0,6152.0,105.0,262.0,211.0,87.0,0.0,0.0,10.0,141.0,3845.0,13325.0
28093,3373.0,14165.0,13.0,48.0,0.0,32.0,4182.0,13137.0,440.0,772.0,185.0,127.0,0.0,3.0,264.0,492.0,3497.0,14405.0
28095,5214.0,19088.0,0.0,1.0,0.0,34.0,2810.0,8211.0,117.0,269.0,279.0,171.0,0.0,15.0,6.0,13.0,5320.0,19315.0
28097,1060.0,4430.0,0.0,0.0,0.0,19.0,1274.0,3439.0,71.0,42.0,19.0,110.0,0.0,0.0,0.0,0.0,1131.0,4472.0
28099,3932.0,13590.0,1842.0,2791.0,42.0,99.0,2242.0,4369.0,112.0,74.0,330.0,269.0,0.0,0.0,2.0,24.0,3932.0,13611.0
28101,3020.0,10478.0,453.0,616.0,20.0,35.0,1833.0,4743.0,129.0,221.0,127.0,96.0,0.0,0.0,13.0,28.0,3086.0,10613.0
28103,620.0,2336.0,0.0,14.0,0.0,0.0,2215.0,5801.0,37.0,117.0,0.0,3.0,0.0,0.0,12.0,4.0,645.0,2449.0
28105,3762.0,24379.0,0.0,92.0,223.0,1249.0,4600.0,13605.0,143.0,637.0,72.0,358.0,0.0,0.0,27.0,214.0,3867.0,24741.0
28107,3345.0,13100.0,0.0,9.0,0.0,16.0,5286.0,11961.0,219.0,327.0,223.0,57.0,0.0,0.0,12.0,30.0,3452.0,13327.0
28109,10021.0,35138.0,0.0,110.0,0.0,79.0,2308.0,5175.0,531.0,1143.0,292.0,429.0,0.0,0.0,65.0,327.0,10477.0,35934.0
28111,2086.0,7321.0,0.0,0.0,2.0,7.0,737.0,1861.0,0.0,37.0,80.0,42.0,0.0,0.0,0.0,17.0,2086.0,7355.0
28113,3935.0,14078.0,75.0,81.0,24.0,147.0,6408.0,14620.0,187.0,360.0,123.0,89.0,0.0,5.0,75.0,146.0,4015.0,14267.0
28115,5764.0,17845.0,0.0,24.0,39.0,66.0,1391.0,3240.0,731.0,1122.0,244.0,130.0,0.0,0.0,569.0,539.0,5875.0,18400.0
28117,4718.0,16436.0,0.0,0.0,0.0,53.0,862.0,2741.0,101.0,228.0,193.0,55.0,0.0,0.0,16.0,151.0,4803.0,16506.0
28119,376.0,1824.0,0.0,0.0,0.0,0.0,1516.0,3936.0,14.0,59.0,35.0,5.0,0.0,0.0,10.0,13.0,376.0,1870.0
28121,25558.0,84874.0,10.0,190.0,466.0,1330.0,7701.0,21195.0,1287.0,2531.0,1029.0,636.0,0.0,46.0,194.0,794.0,26596.0,86574.0
28123,3233.0,11066.0,54.0,176.0,72.0,172.0,3175.0,7387.0,1033.0,2013.0,41.0,29.0,0.0,0.0,32.0,235.0,4147.0,12773.0
28125,236.0,1093.0,0.0,0.0,7.0,10.0,963.0,2475.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,243.0,1099.0
28127,3793.0,13092.0,84.0,17.0,0.0,5.0,2908.0,6874.0,294.0,187.0,72.0,160.0,0.0,0.0,37.0,33.0,3982.0,13229.0
28129,2736.0,9405.0,0.0,0.0,0.0,11.0,1215.0,2811.0,21.0,26.0,25.0,21.0,0.0,0.0,0.0,2.0,2748.0,9424.0
28131,3041.0,10811.0,16.0,292.0,0.0,27.0,971.0,2479.0,76.0,225.0,16.0,26.0,0.0,0.0,2.0,2.0,3113.0,11034.0
28133,1067.0,5919.0,0.0,50.0,20.0,87.0,5358.0,15028.0,136.0,282.0,30.0,72.0,0.0,0.0,17.0,52.0,1186.0,6011.0
28135,899.0,4509.0,0.0,66.0,2.0,220.0,1433.0,5318.0,34.0,2458.0,0.0,56.0,0.0,19.0,0.0,1546.0,899.0,5400.0
28137,4049.0,14449.0,0.0,0.0,22.0,81.0,2389.0,6358.0,281.0,420.0,241.0,133.0,0.0,0.0,24.0,108.0,4298.0,14761.0
28139,3855.0,13260.0,0.0,49.0,2.0,52.0,989.0,2540.0,424.0,634.0,288.0,135.0,0.0,11.0,1.0,68.0,4206.0,13713.0
28141,3961.0,14295.0,0.0,78.0,0.0,32.0,63.0,445.0,198.0,324.0,150.0,21.0,0.0,0.0,62.0,217.0,4081.0,14390.0
28143,423.0,1786.0,0.0,0.0,0.0,78.0,2627.0,5287.0,34.0,105.0,27.0,81.0,0.0,0.0,39.0,129.0,423.0,1786.0
28145,5171.0,16754.0,3.0,48.0,115.0,88.0,1018.0,2968.0,485.0,772.0,311.0,141.0,8.0,19.0,188.0,141.0,5434.0,17329.0
28147,1663.0,6259.0,0.0,0.0,8.0,31.0,2007.0,4761.0,89.0,175.0,40.0,78.0,0.0,0.0,30.0,56.0,1663.0,6304.0
28149,4663.0,18646.0,12.0,16.0,122.0,271.0,6818.0,16207.0,346.0,659.0,239.0,234.0,0.0,0.0,81.0,216.0,4844.0,18960.0
28151,2435.0,10653.0,0.0,61.0,83.0,270.0,10509.0,24716.0,241.0,419.0,86.0,207.0,0.0,0.0,0.0,121.0,2621.0,10825.0
28153,2562.0,9468.0,0.0,46.0,0.0,72.0,2439.0,5576.0,104.0,189.0,111.0,86.0,0.0,0.0,27.0,53.0,2639.0,9515.0
28155,1788.0,5988.0,0.0,4.0,0.0,18.0,547.0,1417.0,27.0,101.0,70.0,44.0,0.0,0.0,3.0,16.0,1810.0,6070.0
28157,451.0,2239.0,0.0,0.0,0.0,0.0,1625.0,4978.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,44.0,451.0,2247.0
28159,1791.0,7710.0,0.0,70.0,11.0,24.0,2614.0,6305.0,77.0,131.0,13.0,6.0,0.0,0.0,24.0,28.0,1815.0,7787.0
28161,1460.0,5822.0,19.0,52.0,0.0,21.0,1365.0,3544.0,96.0,106.0,15.0,25.0,0.0,0.0,0.0,10.0,1495.0,5835.0
28163,2081.0,8106.0,0.0,54.0,27.0,95.0,4578.0,11476.0,0.0,1341.0,117.0,156.0,0.0,0.0,0.0,678.0,2081.0,8649.0
29001,4295.0,19085.0,0.0,84.0,61.0,549.0,119.0,409.0,151.0,462.0,62.0,249.0,0.0,72.0,9.0,40.0,4437.0,19469.0
29003,3695.0,12803.0,0.0,106.0,0.0,38.0,93.0,137.0,135.0,236.0,111.0,85.0,0.0,0.0,6.0,28.0,3772.0,12952.0
29005,1028.0,4238.0,0.0,11.0,10.0,37.0,2.0,14.0,30.0,39.0,9.0,31.0,0.0,0.0,0.0,1.0,1056.0,4269.0
29007,5041.0,17504.0,24.0,13.0,0.0,36.0,283.0,1410.0,328.0,390.0,454.0,305.0,0.0,0.0,126.0,50.0,5238.0,17844.0
29009,6536.0,24624.0,41.0,127.0,144.0,384.0,0.0,63.0,1243.0,1788.0,315.0,480.0,0.0,24.0,399.0,746.0,7355.0,25648.0
29011,2737.0,8608.0,18.0,133.0,36.0,104.0,7.0,26.0,133.0,156.0,130.0,101.0,0.0,3.0,46.0,93.0,2813.0,8656.0
29013,3737.0,12051.0,0.0,107.0,2.0,6.0,7.0,78.0,161.0,188.0,169.0,177.0,0.0,19.0,90.0,100.0,3777.0,12111.0
29015,3075.0,14924.0,4.0,90.0,0.0,22.0,14.0,68.0,114.0,219.0,121.0,194.0,0.0,5.0,0.0,31.0,3189.0,15116.0
29017,2689.0,9284.0,0.0,12.0,0.0,84.0,0.0,30.0,37.0,78.0,7.0,135.0,0.0,0.0,0.0,0.0,2726.0,9362.0
29019,24975.0,111697.0,124.0,245.0,1287.0,5629.0,3656.0,10765.0,1827.0,3615.0,3734.0,3699.0,42.0,113.0,459.0,870.0,25940.0,114207.0
29021,16021.0,59684.0,0.0,292.0,166.0,611.0,1061.0,3619.0,1908.0,3401.0,1721.0,1442.0,83.0,100.0,155.0,772.0,17481.0,62058.0
29023,8512.0,29909.0,24.0,199.0,42.0,206.0,749.0,1639.0,286.0,456.0,420.0,559.0,0.0,0.0,72.0,84.0,8694.0,30263.0
29025,2071.0,6569.0,0.0,17.0,2.0,21.0,10.0,59.0,49.0,126.0,76.0,94.0,0.0,0.0,6.0,22.0,2111.0,6665.0
29027,8468.0,31819.0,19.0,125.0,34.0,352.0,136.0,1502.0,253.0,598.0,691.0,574.0,0.0,0.0,67.0,173.0,8712.0,32181.0
29029,7307.0,34294.0,111.0,143.0,180.0,129.0,73.0,150.0,471.0,627.0,119.0,336.0,0.0,0.0,163.0,147.0,7596.0,34780.0
29031,13292.0,54172.0,73.0,164.0,98.0,921.0,2150.0,3784.0,614.0,1109.0,737.0,782.0,8.0,0.0,111.0,242.0,13589.0,54947.0
29033,1911.0,6716.0,0.0,2.0,0.0,8.0,15.0,96.0,64.0,56.0,151.0,77.0,0.0,0.0,34.0,20.0,1941.0,6752.0
29035,1382.0,4567.0,4.0,68.0,0.0,0.0,0.0,4.0,97.0,23.0,86.0,83.0,0.0,0.0,0.0,16.0,1439.0,4584.0
29037,21416.0,68085.0,45.0,454.0,208.0,524.0,1028.0,2635.0,1745.0,2493.0,1298.0,1008.0,24.0,13.0,116.0,510.0,22947.0,69971.0
29039,2987.0,10243.0,0.0,7.0,5.0,6.0,3.0,9.0,101.0,91.0,126.0,302.0,0.0,30.0,0.0,5.0,3088.0,10311.0
29041,1607.0,5715.0,0.0,13.0,0.0,9.0,35.0,139.0,39.0,23.0,52.0,33.0,0.0,0.0,0.0,1.0,1638.0,5730.0
29043,19263.0,56548.0,86.0,389.0,144.0,313.0,98.0,376.0,921.0,1324.0,992.0,752.0,0.0,36.0,115.0,230.0,19923.0,57450.0
29045,1550.0,5189.0,0.0,29.0,0.0,4.0,4.0,14.0,21.0,0.0,53.0,55.0,0.0,0.0,0.0,0.0,1571.0,5189.0
29047,43646.0,146979.0,159.0,814.0,1276.0,3663.0,3666.0,8776.0,5433.0,9271.0,4672.0,3744.0,114.0,288.0,1066.0,2260.0,46991.0,152872.0
29049,4497.0,14748.0,22.0,109.0,66.0,61.0,108.0,251.0,152.0,237.0,124.0,151.0,0.0,0.0,43.0,42.0,4606.0,14915.0
29051,13138.0,49454.0,49.0,281.0,200.0,670.0,2330.0,6565.0,799.0,1245.0,680.0,678.0,23.0,54.0,700.0,639.0,13672.0,49992.0
29053,3392.0,12214.0,7.0,29.0,24.0,32.0,74.0,996.0,102.0,164.0,317.0,259.0,0.0,0.0,54.0,87.0,3438.0,12276.0
29055,5528.0,18132.0,43.0,93.0,0.0,18.0,0.0,54.0,162.0,263.0,146.0,219.0,0.0,2.0,4.0,0.0,5686.0,18395.0
29057,1501.0,5685.0,6.0,34.0,8.0,3.0,9.0,28.0,61.0,75.0,53.0,164.0,0.0,5.0,7.0,22.0,1555.0,5724.0
29059,3653.0,12024.0,0.0,61.0,0.0,13.0,0.0,13.0,128.0,174.0,198.0,341.0,0.0,0.0,24.0,90.0,3705.0,12119.0
29061,2042.0,5946.0,14.0,15.0,0.0,5.0,5.0,69.0,39.0,71.0,80.0,14.0,0.0,0.0,1.0,10.0,2058.0,6006.0
29063,1919.0,8622.0,0.0,78.0,0.0,30.0,29.0,1214.0,211.0,281.0,33.0,411.0,0.0,3.0,0.0,55.0,2109.0,8820.0
29065,3351.0,11513.0,0.0,104.0,37.0,59.0,37.0,25.0,113.0,98.0,61.0,217.0,0.0,0.0,7.0,4.0,3457.0,11604.0
29067,2854.0,10360.0,0.0,41.0,3.0,0.0,0.0,8.0,41.0,103.0,0.0,79.0,0.0,0.0,39.0,49.0,2856.0,10441.0
29069,5725.0,20052.0,0.0,141.0,93.0,38.0,1030.0,2051.0,925.0,1003.0,398.0,167.0,0.0,0.0,301.0,290.0,6345.0,20708.0
29071,22545.0,74607.0,5.0,170.0,99.0,408.0,344.0,709.0,639.0,984.0,684.0,687.0,0.0,83.0,253.0,376.0,22881.0,75129.0
29073,2985.0,11442.0,34.0,24.0,3.0,40.0,19.0,47.0,118.0,76.0,92.0,68.0,0.0,0.0,0.0,9.0,3103.0,11509.0
29075,1594.0,4997.0,7.0,7.0,0.0,29.0,7.0,65.0,19.0,42.0,21.0,8.0,0.0,0.0,8.0,21.0,1594.0,5018.0
29077,49155.0,201981.0,228.0,1099.0,1109.0,3903.0,2556.0,6343.0,3346.0,6128.0,3533.0,4178.0,124.0,247.0,626.0,1435.0,51440.0,206385.0
29079,2270.0,7492.0,47.0,71.0,10.0,19.0,4.0,80.0,41.0,53.0,86.0,94.0,0.0,6.0,6.0,3.0,2308.0,7522.0
29081,2006.0,6357.0,0.0,3.0,0.0,3.0,6.0,68.0,74.0,96.0,73.0,41.0,0.0,4.0,17.0,13.0,2055.0,6439.0
29083,4456.0,16308.0,37.0,162.0,0.0,35.0,156.0,223.0,222.0,221.0,88.0,137.0,0.0,9.0,0.0,3.0,4667.0,16517.0
29085,1487.0,7435.0,15.0,67.0,0.0,24.0,0.0,16.0,75.0,55.0,59.0,99.0,0.0,3.0,7.0,14.0,1555.0,7476.0
29087,880.0,3584.0,0.0,30.0,9.0,12.0,0.0,16.0,1.0,11.0,39.0,35.0,0.0,0.0,0.0,0.0,881.0,3593.0
29089,1972.0,7271.0,0.0,65.0,0.0,24.0,85.0,440.0,96.0,43.0,134.0,42.0,0.0,14.0,25.0,20.0,2041.0,7292.0
29091,9142.0,29123.0,21.0,196.0,73.0,174.0,30.0,95.0,280.0,484.0,329.0,437.0,0.0,0.0,138.0,104.0,9284.0,29445.0
29093,2089.0,7673.0,14.0,51.0,0.0,0.0,110.0,159.0,20.0,65.0,50.0,90.0,0.0,10.0,12.0,15.0,2094.0,7717.0
29095,83686.0,343716.0,711.0,2571.0,2644.0,9294.0,46240.0,115482.0,22449.0,36525.0,10711.0,9849.0,394.0,1175.0,10613.0,17967.0,93130.0,360124.0
29097,23104.0,76618.0,199.0,1307.0,287.0,978.0,885.0,1736.0,3759.0,4939.0,1848.0,1771.0,112.0,141.0,405.0,645.0,26186.0,80684.0
29099,49445.0,160713.0,228.0,356.0,484.0,1107.0,780.0,1388.0,1433.0,2438.0,1452.0,1797.0,24.0,33.0,275.0,342.0,50528.0,162783.0
29101,9965.0,36895.0,92.0,286.0,80.0,697.0,446.0,1941.0,666.0,1395.0,781.0,1054.0,34.0,127.0,48.0,191.0,10442.0,37936.0
29103,931.0,2962.0,0.0,0.0,0.0,0.0,15.0,8.0,20.0,26.0,34.0,37.0,9.0,15.0,5.0,14.0,931.0,2967.0
29105,7978.0,25409.0,0.0,176.0,24.0,202.0,39.0,146.0,321.0,461.0,314.0,531.0,0.0,6.0,0.0,70.0,8227.0,25779.0
29107,6866.0,23562.0,45.0,100.0,28.0,48.0,92.0,569.0,344.0,493.0,573.0,346.0,0.0,4.0,1.0,71.0,7108.0,23931.0
29109,8226.0,26233.0,23.0,182.0,87.0,114.0,27.0,33.0,1175.0,1452.0,345.0,404.0,0.0,0.0,386.0,396.0,8971.0,27276.0
29111,2102.0,7305.0,0.0,42.0,0.0,25.0,46.0,259.0,53.0,112.0,138.0,81.0,0.0,0.0,9.0,26.0,2146.0,7400.0
29113,13042.0,37332.0,24.0,127.0,53.0,205.0,295.0,738.0,522.0,638.0,541.0,469.0,0.0,24.0,177.0,223.0,13322.0,37652.0
29115,2732.0,9111.0,0.0,15.0,0.0,31.0,12.0,57.0,91.0,131.0,181.0,113.0,0.0,2.0,43.0,45.0,2748.0,9154.0
29117,2929.0,11123.0,19.0,81.0,27.0,47.0,0.0,392.0,120.0,112.0,130.0,44.0,23.0,26.0,28.0,21.0,2995.0,11209.0
29119,4209.0,13844.0,108.0,450.0,91.0,222.0,129.0,222.0,1143.0,1440.0,312.0,427.0,100.0,172.0,72.0,99.0,5232.0,15127.0
29121,3313.0,11241.0,17.0,53.0,19.0,41.0,153.0,272.0,73.0,114.0,152.0,53.0,0.0,0.0,0.0,43.0,3347.0,11310.0
29123,2693.0,9123.0,25.0,7.0,0.0,59.0,105.0,117.0,12.0,49.0,149.0,71.0,0.0,19.0,0.0,0.0,2703.0,9146.0
29125,1906.0,6807.0,50.0,83.0,16.0,39.0,20.0,18.0,19.0,31.0,14.0,54.0,0.0,0.0,19.0,12.0,1906.0,6826.0
29127,5800.0,20306.0,73.0,65.0,98.0,147.0,502.0,1120.0,169.0,276.0,355.0,193.0,0.0,0.0,16.0,18.0,5829.0,20424.0
29129,868.0,2727.0,0.0,3.0,12.0,10.0,8.0,19.0,18.0,19.0,10.0,21.0,5.0,0.0,10.0,7.0,874.0,2739.0
29131,5535.0,18228.0,0.0,251.0,53.0,32.0,29.0,81.0,168.0,265.0,134.0,176.0,0.0,0.0,38.0,161.0,5665.0,18336.0
29133,2149.0,8126.0,0.0,42.0,0.0,5.0,831.0,2612.0,154.0,119.0,88.0,137.0,0.0,0.0,0.0,8.0,2281.0,8204.0
29135,3488.0,10665.0,21.0,31.0,4.0,12.0,11.0,605.0,321.0,395.0,120.0,134.0,0.0,0.0,95.0,74.0,3709.0,10985.0
29137,1784.0,6365.0,23.0,43.0,0.0,27.0,57.0,180.0,40.0,58.0,70.0,19.0,0.0,23.0,1.0,0.0,1821.0,6416.0
29139,2570.0,8756.0,1.0,4.0,5.0,33.0,31.0,132.0,90.0,97.0,122.0,94.0,0.0,22.0,6.0,16.0,2642.0,8831.0
29141,4096.0,15055.0,0.0,5.0,0.0,10.0,32.0,219.0,135.0,258.0,177.0,260.0,0.0,0.0,42.0,5.0,4190.0,15285.0
29143,3160.0,11659.0,0.0,18.0,0.0,17.0,861.0,2114.0,120.0,167.0,254.0,101.0,0.0,0.0,6.0,42.0,3240.0,11758.0
29145,11542.0,39563.0,534.0,1027.0,294.0,555.0,169.0,405.0,1203.0,1661.0,866.0,1117.0,0.0,46.0,95.0,208.0,12539.0,40922.0
29147,3733.0,17837.0,13.0,61.0,32.0,334.0,35.0,628.0,77.0,265.0,73.0,148.0,0.0,30.0,0.0,11.0,3798.0,18023.0
29149,2278.0,8093.0,0.0,140.0,0.0,12.0,0.0,26.0,63.0,97.0,140.0,132.0,0.0,0.0,40.0,19.0,2301.0,8169.0
29151,3122.0,10309.0,0.0,37.0,0.0,8.0,68.0,46.0,63.0,36.0,6.0,13.0,0.0,3.0,47.0,0.0,3185.0,10345.0
29153,1756.0,7390.0,3.0,10.0,0.0,0.0,14.0,2.0,52.0,100.0,80.0,182.0,0.0,0.0,0.0,43.0,1756.0,7447.0
29155,2768.0,9563.0,20.0,75.0,0.0,6.0,1792.0,3052.0,153.0,253.0,141.0,155.0,0.0,2.0,11.0,55.0,2832.0,9696.0
29157,4348.0,13908.0,0.0,52.0,39.0,29.0,48.0,103.0,168.0,233.0,127.0,76.0,0.0,0.0,12.0,27.0,4495.0,14092.0
29159,8297.0,27938.0,0.0,82.0,40.0,132.0,209.0,993.0,1459.0,1943.0,747.0,548.0,13.0,74.0,445.0,778.0,9186.0,28968.0
29161,8266.0,31870.0,30.0,259.0,294.0,1258.0,343.0,785.0,361.0,698.0,368.0,686.0,0.0,0.0,0.0,52.0,8555.0,32399.0
29163,3623.0,12790.0,9.0,50.0,10.0,40.0,53.0,1142.0,154.0,237.0,239.0,191.0,0.0,0.0,67.0,97.0,3672.0,12947.0
29165,17174.0,60153.0,98.0,209.0,598.0,1811.0,1700.0,4276.0,1870.0,3325.0,1187.0,1195.0,30.0,251.0,260.0,602.0,18538.0,62639.0
29167,6839.0,22408.0,18.0,190.0,8.0,126.0,84.0,221.0,251.0,402.0,245.0,400.0,0.0,0.0,48.0,61.0,7038.0,22668.0
29169,8059.0,29463.0,157.0,370.0,304.0,1197.0,1570.0,4927.0,1533.0,3981.0,1168.0,1708.0,185.0,192.0,342.0,1337.0,8661.0,31325.0
29171,1037.0,3714.0,0.0,9.0,0.0,38.0,1.0,19.0,11.0,46.0,24.0,12.0,0.0,0.0,0.0,2.0,1037.0,3753.0
29173,2134.0,7692.0,0.0,90.0,0.0,0.0,21.0,126.0,30.0,88.0,38.0,41.0,0.0,2.0,0.0,2.0,2147.0,7776.0
29175,4890.0,17596.0,30.0,86.0,37.0,93.0,194.0,1065.0,186.0,273.0,435.0,350.0,0.0,22.0,2.0,65.0,4987.0,17769.0
29177,4972.0,16719.0,0.0,92.0,34.0,13.0,130.0,182.0,215.0,298.0,175.0,276.0,1.0,3.0,8.0,68.0,5118.0,16931.0
29179,1290.0,4967.0,9.0,44.0,0.0,3.0,40.0,54.0,67.0,19.0,20.0,61.0,0.0,6.0,12.0,2.0,1345.0,4982.0
29181,2980.0,10365.0,0.0,22.0,0.0,8.0,0.0,33.0,67.0,101.0,163.0,242.0,0.0,0.0,10.0,20.0,3047.0,10445.0
29183,77112.0,253343.0,121.0,606.0,2486.0,6128.0,4948.0,11881.0,4278.0,7161.0,4208.0,3553.0,36.0,145.0,613.0,1454.0,80124.0,258502.0
29185,1699.0,7326.0,23.0,9.0,0.0,25.0,20.0,95.0,53.0,143.0,31.0,148.0,0.0,0.0,17.0,20.0,1726.0,7406.0
29186,3787.0,13418.0,0.0,14.0,5.0,2.0,27.0,103.0,29.0,148.0,38.0,117.0,158.0,142.0,0.0,2.0,3816.0,13566.0
29187,13353.0,47553.0,7.0,182.0,26.0,228.0,137.0,3021.0,306.0,616.0,197.0,493.0,0.0,0.0,58.0,184.0,13552.0,47925.0
29189,131265.0,547347.0,372.0,1090.0,8732.0,29033.0,64961.0,168816.0,9430.0,17353.0,12242.0,12304.0,39.0,131.0,2740.0,3830.0,137214.0,559823.0
29195,3870.0,15123.0,12.0,33.0,14.0,68.0,198.0,952.0,837.0,1319.0,458.0,538.0,150.0,108.0,294.0,585.0,4243.0,15681.0
29197,1076.0,3212.0,0.0,3.0,0.0,12.0,7.0,7.0,30.0,7.0,15.0,23.0,14.0,7.0,0.0,0.0,1095.0,3212.0
29199,1344.0,3419.0,0.0,0.0,0.0,0.0,14.0,30.0,30.0,25.0,0.0,14.0,0.0,0.0,0.0,0.0,1374.0,3441.0
29201,7228.0,25610.0,0.0,142.0,24.0,134.0,1416.0,2990.0,366.0,460.0,355.0,340.0,0.0,0.0,41.0,45.0,7555.0,26019.0
29203,1742.0,6104.0,62.0,138.0,0.0,0.0,0.0,23.0,61.0,87.0,13.0,93.0,0.0,0.0,8.0,25.0,1795.0,6160.0
29205,1380.0,4590.0,1.0,0.0,0.0,3.0,55.0,45.0,29.0,54.0,7.0,15.0,0.0,2.0,0.0,0.0,1409.0,4642.0
29207,6192.0,22399.0,2.0,44.0,6.0,5.0,125.0,321.0,182.0,282.0,120.0,164.0,0.0,0.0,0.0,47.0,6374.0,22629.0
29209,5125.0,24816.0,13.0,129.0,0.0,14.0,15.0,17.0,206.0,406.0,287.0,378.0,0.0,11.0,46.0,120.0,5269.0,25076.0
29211,1037.0,4103.0,6.0,29.0,17.0,24.0,5.0,52.0,429.0,761.0,43.0,36.0,0.0,0.0,81.0,108.0,1364.0,4747.0
29213,9786.0,38373.0,86.0,223.0,11.0,490.0,54.0,388.0,1023.0,1788.0,453.0,921.0,8.0,6.0,257.0,785.0,10521.0,39352.0
29215,5088.0,18415.0,472.0,144.0,17.0,5.0,21.0,431.0,186.0,336.0,283.0,344.0,0.0,0.0,12.0,74.0,5256.0,18676.0
29217,4683.0,15027.0,0.0,131.0,70.0,75.0,68.0,121.0,261.0,141.0,107.0,208.0,0.0,0.0,0.0,18.0,4937.0,15143.0
29219,7068.0,23398.0,6.0,60.0,4.0,150.0,198.0,540.0,425.0,614.0,362.0,221.0,29.0,23.0,182.0,127.0,7295.0,23846.0
29221,5514.0,18166.0,9.0,153.0,3.0,26.0,39.0,452.0,9.0,66.0,243.0,357.0,11.0,0.0,0.0,5.0,5523.0,18227.0
