,date,state,religion,sexual_orientation,disability,gender,gender_identity,race_corrected,est_pop,race_religion_ethnicity_enh_penalty,sexual_orientation_enh_penalty,gender_enh_penalty,gender_identity_enh_penalty,disability_enh_penalty,other_enh_penalty,all_count,race_corrected_per_capita,religion_per_capita,sexual_orientation_per_capita,disability_per_capita,gender_per_capita,gender_identity_per_capita,all_count_per_capita
137,2013,South Carolina,9,6,0,0.0,0.0,36.0,4768498,NO,NO,NO,NO,NO,NO,51.0,7.549547048148075e-06,1.8873867620370187e-06,1.2582578413580126e-06,0.0,0.0,0.0,1.0695191651543106e-05
138,2013,South Dakota,2,1,0,0.0,0.0,10.0,845270,YES,NO,NO,NO,NO,NO,13.0,1.1830539354289162e-05,2.3661078708578323e-06,1.1830539354289161e-06,0.0,0.0,0.0,1.537970116057591e-05
139,2013,Tennessee,8,38,9,0.0,1.0,140.0,6496130,YES,YES,YES,NO,YES,YES,196.0,2.155129284666409e-05,1.2315024483808052e-06,5.849636629808825e-06,1.3854402544284058e-06,0.0,1.5393780604760065e-07,3.0171809985329727e-05
140,2013,Texas,7,44,2,0.0,0.0,79.0,26500674,YES,YES,YES,NO,YES,YES,132.0,2.981056255399391e-06,2.6414422516197134e-07,1.6603351295895342e-06,7.54697786177061e-08,0.0,0.0,4.981005388768603e-06
141,2013,Utah,10,8,2,0.0,0.0,55.0,2903685,NO,NO,NO,NO,NO,NO,75.0,1.8941448538667244e-05,3.4438997343031356e-06,2.755119787442508e-06,6.88779946860627e-07,0.0,0.0,2.5829248007273517e-05
142,2013,Vermont,1,3,0,0.0,0.0,8.0,627129,YES,YES,YES,YES,YES,YES,12.0,1.2756546101360326e-05,1.5945682626700408e-06,4.7837047880101225e-06,0.0,0.0,0.0,1.913481915204049e-05
143,2013,Virginia,30,12,0,0.0,0.0,77.0,8267875,YES,NO,NO,NO,NO,NO,119.0,9.313154831199069e-06,3.6285018822853513e-06,1.4514007529141406e-06,0.0,0.0,0.0,1.439305746639856e-05
144,2013,Washington,40,49,7,4.0,1.0,190.0,6973281,YES,YES,YES,YES,YES,NO,291.0,2.7246858401375192e-05,5.736180716078988e-06,7.02682137719676e-06,1.0038316253138228e-06,5.736180716078987e-07,1.4340451790197468e-07,4.1730714709474636e-05
145,2013,West Virginia,6,8,0,0.0,0.0,42.0,1852985,YES,NO,YES,NO,NO,YES,56.0,2.2666130594689108e-05,3.2380186563841587e-06,4.317358208512211e-06,0.0,0.0,0.0,3.022150745958548e-05
146,2013,Wisconsin,5,15,0,0.0,0.0,30.0,5743653,YES,YES,NO,NO,YES,NO,50.0,5.223156761036922e-06,8.70526126839487e-07,2.611578380518461e-06,0.0,0.0,0.0,8.70526126839487e-06
147,2013,Wyoming,0,0,0,0.0,0.0,1.0,583131,NO,NO,NO,NO,NO,NO,1.0,1.7148805328476792e-06,0.0,0.0,0.0,0.0,0.0,1.7148805328476792e-06
148,2012,Alabama,2,0,0,,,4.0,4816089,YES,NO,NO,NO,YES,NO,6.0,8.305494354444031e-07,4.1527471772220157e-07,0.0,0.0,,,1.2458241531666047e-06
149,2012,Alaska,1,0,0,,,5.0,731228,YES,NO,YES,NO,YES,NO,6.0,6.837812556411954e-06,1.3675625112823907e-06,0.0,0.0,,,8.205375067694344e-06
150,2012,Arizona,25,43,1,,,107.0,6553262,YES,YES,YES,NO,YES,NO,176.0,1.6327746395611836e-05,3.814894017666316e-06,6.561617710386064e-06,1.5259576070665264e-07,,,2.6856853884370866e-05
151,2012,Arkansas,3,13,1,,,13.0,2949499,NO,NO,NO,NO,NO,NO,30.0,4.407528193771213e-06,1.01712189087028e-06,4.407528193771213e-06,3.3904063029009333e-07,,,1.01712189087028e-05
152,2012,California,144,234,2,,,530.0,38056055,YES,YES,YES,YES,YES,YES,910.0,1.3926824522405172e-05,3.783891945710085e-06,6.1488244117788875e-06,5.2554054801528954e-08,,,2.3912094934695675e-05
153,2012,Colorado,34,33,0,,,122.0,5191731,YES,YES,NO,YES,YES,YES,189.0,2.349890624148285e-05,6.54887550992145e-06,6.356261524335525e-06,0.0,,,3.640404327573982e-05
154,2012,Connecticut,20,37,2,,,90.0,3593541,YES,YES,YES,YES,YES,NO,149.0,2.504493478716397e-05,5.565541063814215e-06,1.0296250968056298e-05,5.565541063814215e-07,,,4.1463280925415904e-05
155,2012,Delaware,1,2,0,,,7.0,917099,YES,YES,YES,YES,YES,NO,10.0,7.632763747425304e-06,1.0903948210607578e-06,2.1807896421215156e-06,0.0,,,1.0903948210607579e-05
156,2012,DC,6,47,1,,,18.0,635342,YES,YES,YES,YES,YES,YES,72.0,2.8331198000447005e-05,9.443732666815668e-06,7.397590589005607e-05,1.5739554444692779e-06,,,0.00011332479200178802
157,2012,Florida,16,42,1,,,85.0,19352021,YES,YES,NO,NO,YES,YES,144.0,4.392306105910075e-06,8.2678703170072e-07,2.1703159582143903e-06,5.1674189481295e-08,,,7.44108328530648e-06
158,2012,Georgia,2,2,0,,,17.0,9917639,NO,NO,NO,NO,NO,NO,21.0,1.7141176443304702e-06,2.016608993329965e-07,2.016608993329965e-07,0.0,,,2.117439442996463e-06
159,2012,Idaho,5,10,0,,,20.0,1596097,YES,NO,NO,NO,NO,NO,35.0,1.2530566751268876e-05,3.132641687817219e-06,6.265283375634438e-06,0.0,,,2.1928491814720535e-05
160,2012,Illinois,6,19,0,,,59.0,12875167,YES,YES,YES,YES,YES,NO,84.0,4.582464833271677e-06,4.660133728750858e-07,1.4757090141044383e-06,0.0,,,6.524187220251201e-06
161,2012,Indiana,5,7,0,,,25.0,6538283,NO,NO,NO,NO,NO,NO,37.0,3.823633819459941e-06,7.647267638919881e-07,1.0706174694487834e-06,0.0,,,5.658978052800712e-06
162,2012,Iowa,2,2,0,,,4.0,3076636,YES,YES,YES,NO,YES,YES,8.0,1.3001213013174128e-06,6.500606506587064e-07,6.500606506587064e-07,0.0,,,2.6002426026348256e-06
163,2012,Kansas,7,7,4,,,63.0,2886281,YES,YES,NO,NO,NO,NO,81.0,2.182739657018842e-05,2.425266285576491e-06,2.425266285576491e-06,1.385866448900852e-06,,,2.806379559024225e-05
164,2012,Kentucky,13,27,9,,,145.0,4382667,YES,YES,NO,NO,NO,NO,194.0,3.3084877313288914e-05,2.96623037981211e-06,6.160632327302074e-06,2.0535441091006916e-06,,,4.426528412950379e-05
165,2012,Louisiana,0,2,0,,,2.0,4603676,YES,YES,YES,NO,YES,YES,4.0,4.3443543811510626e-07,0.0,4.3443543811510626e-07,0.0,,,8.688708762302125e-07
166,2012,Maine,10,19,0,,,23.0,1328888,YES,YES,YES,NO,YES,YES,52.0,1.7307703884751763e-05,7.5250886455442445e-06,1.4297668426534065e-05,0.0,,,3.913046095683007e-05
167,2012,Maryland,4,7,0,,,24.0,5890740,YES,YES,YES,YES,YES,NO,35.0,4.0741910184458994e-06,6.7903183640765e-07,1.1883057137133874e-06,0.0,,,5.941528568566937e-06
168,2012,Massachusetts,31,35,2,,,89.0,6657780,YES,YES,NO,YES,YES,NO,157.0,1.3367819303131074e-05,4.656206723562509e-06,5.2570075911189615e-06,3.004004337782264e-07,,,2.358143405159077e-05
169,2012,Michigan,60,64,7,,,486.0,9886879,YES,NO,YES,NO,NO,NO,617.0,4.915605824649012e-05,6.068649166233348e-06,6.473225777315571e-06,7.080090693938907e-07,,,6.240594225943294e-05
170,2012,Minnesota,11,12,0,,,49.0,5380443,YES,YES,YES,YES,YES,YES,72.0,9.107056798111234e-06,2.044441322024971e-06,2.230299624027241e-06,0.0,,,1.3381797744163445e-05
171,2012,Mississippi,0,1,0,,,17.0,2985660,YES,NO,YES,NO,NO,NO,18.0,5.693883429459483e-06,0.0,3.349343193799696e-07,0.0,,,6.028817748839452e-06
172,2012,Missouri,10,22,2,,,70.0,6025468,YES,YES,YES,YES,YES,NO,104.0,1.1617354867704882e-05,1.6596221239578404e-06,3.6511686727072485e-06,3.3192442479156804e-07,,,1.726007008916154e-05
173,2012,Montana,7,8,4,,,17.0,1005157,YES,NO,NO,NO,NO,NO,36.0,1.691278078946871e-05,6.9640862074282925e-06,7.958955665632334e-06,3.979477832816167e-06,,,3.58153004953455e-05
174,2012,Nebraska,1,0,0,,,8.0,1855973,YES,YES,YES,NO,YES,YES,9.0,4.310407532868205e-06,5.388009416085256e-07,0.0,0.0,,,4.84920847447673e-06
175,2012,Nevada,11,23,0,,,57.0,2754874,YES,YES,YES,YES,YES,YES,91.0,2.0690601457634724e-05,3.992923088315473e-06,8.348839184659625e-06,0.0,,,3.303236373060982e-05
176,2012,New Hampshire,7,4,0,,,18.0,1321393,YES,YES,YES,NO,YES,YES,29.0,1.3621988310820475e-05,5.297439898652407e-06,3.027108513515661e-06,0.0,,,2.1946536722988542e-05
177,2012,New Mexico,0,0,2,,,0.0,2084792,YES,YES,YES,YES,YES,YES,2.0,0.0,0.0,0.0,9.593283166857893e-07,,,9.593283166857893e-07
178,2012,New York,406,94,0,,,215.0,19606981,YES,YES,YES,NO,YES,YES,715.0,1.096548214128427e-05,2.070691046214611e-05,4.794210796654518e-06,0.0,,,3.6466603400084895e-05
179,2012,North Carolina,19,24,0,,,76.0,9747021,YES,NO,YES,NO,NO,NO,119.0,7.797254155910817e-06,1.949313538977704e-06,2.4622907860771e-06,0.0,,,1.220885848096562e-05
180,2012,North Dakota,1,9,0,,,31.0,702265,YES,NO,YES,NO,NO,NO,41.0,4.414288053654959e-05,1.4239638882757934e-06,1.281567499448214e-05,0.0,,,5.8382519419307524e-05
181,2012,Ohio,27,63,9,,,158.0,11551783,YES,NO,NO,NO,NO,NO,257.0,1.3677542246075779e-05,2.3373015230635823e-06,5.453703553815026e-06,7.791005076878609e-07,,,2.224764783064225e-05
182,2012,Oklahoma,2,2,1,,,16.0,3817679,YES,NO,NO,NO,YES,NO,21.0,4.191028108963587e-06,5.238785136204484e-07,5.238785136204484e-07,2.619392568102242e-07,,,5.500724393014708e-06
183,2012,Oregon,10,9,5,,,28.0,3899444,YES,YES,YES,YES,YES,NO,52.0,7.180510862574254e-06,2.5644681652050906e-06,2.308021348684582e-06,1.2822340826025453e-06,,,1.3335234459066472e-05
184,2012,Pennsylvania,7,4,0,,,27.0,12772789,YES,NO,NO,NO,NO,NO,38.0,2.1138687877800222e-06,5.480400560911168e-07,3.1316574633778103e-07,0.0,,,2.97507459020892e-06
185,2012,Rhode Island,2,5,0,,,5.0,1052393,YES,YES,YES,NO,YES,NO,12.0,4.751076831563874e-06,1.9004307326255496e-06,4.751076831563874e-06,0.0,,,1.1402584395753298e-05
186,2012,South Carolina,41,26,4,,,77.0,4721341,NO,NO,NO,NO,NO,NO,148.0,1.6308925790363374e-05,8.683973472790887e-06,5.506910007135685e-06,8.472169241747207e-07,,,3.1347026194464664e-05
187,2012,South Dakota,4,3,0,,,22.0,834631,YES,NO,NO,NO,NO,NO,29.0,2.6358953837084892e-05,4.792537061288162e-06,3.5944027959661215e-06,0.0,,,3.4745893694339175e-05
188,2012,Tennessee,20,55,22,,,219.0,6455469,YES,YES,YES,NO,YES,YES,316.0,3.392472336246987e-05,3.0981482522803532e-06,8.519907693770972e-06,3.4079630775083888e-06,,,4.895074238602958e-05
189,2012,Texas,4,14,0,,,34.0,26089741,YES,YES,YES,NO,YES,YES,52.0,1.3031942325529411e-06,1.5331696853564012e-07,5.366093898747404e-07,0.0,,,1.9931205909633216e-06
190,2012,Utah,26,9,3,,,64.0,2856343,NO,NO,NO,NO,NO,NO,102.0,2.2406272636024456e-05,9.102548258384935e-06,3.150882089440939e-06,1.0502940298136463e-06,,,3.570999701366398e-05
191,2012,Vermont,2,4,0,,,6.0,626398,YES,YES,YES,YES,YES,YES,12.0,9.578574644235774e-06,3.192858214745258e-06,6.385716429490516e-06,0.0,,,1.915714928847155e-05
192,2012,Virginia,24,26,0,,,84.0,8193374,YES,NO,NO,NO,NO,NO,134.0,1.0252186705989498e-05,2.9291962017112853e-06,3.1732958851872256e-06,0.0,,,1.635467879288801e-05
193,2012,Washington,50,52,1,,,169.0,6897292,YES,YES,YES,YES,YES,NO,272.0,2.4502369915613257e-05,7.249221868524633e-06,7.539190743265618e-06,1.4498443737049265e-07,,,3.9435766964774e-05
194,2012,West Virginia,1,5,1,,,20.0,1856283,YES,NO,YES,NO,NO,YES,27.0,1.0774219232735526e-05,5.387109616367763e-07,2.6935548081838814e-06,5.387109616367763e-07,,,1.454519596419296e-05
195,2012,Wisconsin,10,13,8,,,37.0,5726422,YES,YES,NO,NO,YES,NO,68.0,6.461277216383983e-06,1.7462911395632386e-06,2.27017848143221e-06,1.397032911650591e-06,,,1.1874779749030023e-05
196,2012,Wyoming,0,0,0,,,2.0,577080,NO,NO,NO,NO,NO,NO,2.0,3.465723989741457e-06,0.0,0.0,0.0,,,3.465723989741457e-06
197,2011,Alabama,5,7,2,,,69.0,4801108,YES,NO,NO,NO,YES,NO,83.0,1.4371682536614465e-05,1.041426270769164e-06,1.4579967790768298e-06,4.1657050830766563e-07,,,1.7287676094768125e-05
198,2011,Alaska,2,1,0,,,5.0,722720,YES,NO,YES,NO,YES,NO,8.0,6.91830861191056e-06,2.767323444764224e-06,1.383661722382112e-06,0.0,,,1.1069293779056897e-05
199,2011,Arizona,35,35,1,,,121.0,6468732,YES,YES,YES,NO,YES,NO,192.0,1.8705366059376087e-05,5.410643075026141e-06,5.410643075026141e-06,1.5458980214360404e-07,,,2.9681242011571976e-05
200,2011,Arkansas,1,1,0,,,9.0,2938538,NO,NO,NO,NO,NO,NO,11.0,3.062747529553812e-06,3.4030528106153466e-07,3.4030528106153466e-07,0.0,,,3.7433580916768815e-06
201,2011,California,202,246,7,,,585.0,37700034,YES,YES,YES,YES,YES,YES,1040.0,1.551722738499387e-05,5.358085353450875e-06,6.52519305420255e-06,1.8567622511958477e-07,,,2.758618201776688e-05
202,2011,Colorado,32,42,0,,,112.0,5119480,YES,YES,NO,YES,YES,YES,186.0,2.187722190534976e-05,6.250634830099932e-06,8.20395821450616e-06,0.0,,,3.6331814949955855e-05
203,2011,Connecticut,35,24,1,,,80.0,3589759,YES,YES,YES,YES,YES,NO,140.0,2.2285618616737223e-05,9.749958144822536e-06,6.685685585021167e-06,2.785702327092153e-07,,,3.899983257929014e-05
204,2011,Delaware,3,2,0,,,10.0,907916,YES,YES,YES,YES,YES,NO,15.0,1.101423479705171e-05,3.3042704391155127e-06,2.202846959410342e-06,0.0,,,1.6521352195577566e-05
205,2011,DC,2,43,0,,,38.0,620472,YES,YES,YES,YES,YES,YES,83.0,6.124369834577548e-05,3.2233525445144985e-06,6.930207970706172e-05,0.0,,,0.0001337691305973517
206,2011,Florida,29,25,1,,,70.0,19105533,YES,YES,NO,NO,YES,YES,125.0,3.6638600974911298e-06,1.5178848975320395e-06,1.3085214633896892e-06,5.234085853558757e-08,,,6.542607316948446e-06
207,2011,Georgia,2,4,0,,,11.0,9812280,NO,NO,NO,NO,NO,NO,17.0,1.1210442425205967e-06,2.0382622591283574e-07,4.076524518256715e-07,0.0,,,1.7325229202591038e-06
208,2011,Idaho,6,6,0,,,21.0,1584134,YES,NO,NO,NO,NO,NO,33.0,1.3256454315102131e-05,3.787558375743466e-06,3.787558375743466e-06,0.0,,,2.0831571066589064e-05
209,2011,Illinois,6,17,1,,,45.0,12861882,YES,YES,YES,YES,YES,NO,69.0,3.498710375355644e-06,4.6649471671408583e-07,1.3217350306899098e-06,7.774911945234765e-08,,,5.364689242211987e-06
210,2011,Indiana,8,12,0,,,80.0,6516845,NO,NO,NO,NO,NO,NO,100.0,1.2275878895385727e-05,1.2275878895385727e-06,1.841381834307859e-06,0.0,,,1.5344848619232158e-05
211,2011,Iowa,1,6,0,,,8.0,3065389,YES,YES,YES,NO,YES,YES,15.0,2.60978296718622e-06,3.262228708982775e-07,1.957337225389665e-06,0.0,,,4.8933430634741625e-06
212,2011,Kansas,10,10,0,,,47.0,2869917,YES,YES,NO,NO,NO,NO,67.0,1.637678023441096e-05,3.4844213264704172e-06,3.4844213264704172e-06,0.0,,,2.3345622887351796e-05
213,2011,Kentucky,19,24,1,,,110.0,4367882,YES,YES,NO,NO,NO,NO,154.0,2.518383051556796e-05,4.34993436177992e-06,5.4946539306693725e-06,2.289439137778905e-07,,,3.525736272179514e-05
214,2011,Louisiana,0,2,0,,,3.0,4575381,YES,YES,YES,NO,YES,YES,5.0,6.556831004893363e-07,0.0,4.3712206699289087e-07,0.0,,,1.0928051674822272e-06
215,2011,Maine,8,26,0,,,21.0,1328257,YES,YES,YES,NO,YES,YES,55.0,1.5810193358664776e-05,6.022930803300867e-06,1.957452511072782e-05,0.0,,,4.140764927269346e-05
216,2011,Maryland,13,6,0,,,30.0,5844171,YES,YES,YES,YES,YES,NO,49.0,5.133320020923412e-06,2.224438675733479e-06,1.0266640041846825e-06,0.0,,,8.384422700841573e-06
217,2011,Massachusetts,75,90,4,,,198.0,6611797,YES,YES,NO,YES,YES,NO,367.0,2.9946472948277148e-05,1.1343360965256495e-05,1.3612033158307794e-05,6.049792514803464e-07,,,5.550684632332178e-05
218,2011,Michigan,44,49,5,,,248.0,9876589,YES,NO,YES,NO,NO,NO,346.0,2.510988358430223e-05,4.454979345602009e-06,4.961226998511328e-06,5.062476529093192e-07,,,3.5032337581324886e-05
219,2011,Minnesota,23,34,1,,,90.0,5348119,YES,YES,YES,YES,YES,YES,148.0,1.6828346564465e-05,4.300577455363278e-06,6.35737536879789e-06,1.8698162849405558e-07,,,2.7673281017120226e-05
220,2011,Mississippi,0,1,0,,,0.0,2977999,YES,NO,YES,NO,NO,NO,1.0,0.0,0.0,3.357959488905134e-07,0.0,,,3.357959488905134e-07
221,2011,Missouri,8,30,0,,,79.0,6010587,YES,YES,YES,YES,YES,NO,117.0,1.3143475005020309e-05,1.3309848106349679e-06,4.99119303988113e-06,0.0,,,1.9465652855536407e-05
222,2011,Montana,4,1,1,,,17.0,997746,YES,NO,NO,NO,NO,NO,23.0,1.7038404563887e-05,4.009036367973412e-06,1.002259091993353e-06,1.002259091993353e-06,,,2.305195911584712e-05
223,2011,Nebraska,2,5,0,,,29.0,1842383,YES,YES,YES,NO,YES,YES,36.0,1.5740483927608972e-05,1.0855506156971705e-06,2.713876539242926e-06,0.0,,,1.953991108254907e-05
224,2011,Nevada,9,11,1,,,38.0,2718819,YES,YES,YES,YES,YES,YES,59.0,1.3976656776342963e-05,3.3102608154496493e-06,4.045874329994016e-06,3.6780675727218324e-07,,,2.170059867905881e-05
225,2011,New Hampshire,4,4,0,,,14.0,1318344,YES,YES,YES,NO,YES,YES,22.0,1.0619383104864892e-05,3.034109458532826e-06,3.034109458532826e-06,0.0,,,1.668760202193054e-05
226,2011,New Jersey,166,61,7,,,274.0,8842934,YES,YES,YES,YES,YES,NO,508.0,3.098519111417093e-05,1.877205009106706e-05,6.89816298527163e-06,7.915924737196953e-07,,,5.7446996664229315e-05
227,2011,New Mexico,3,9,0,,,16.0,2078226,YES,YES,YES,YES,YES,YES,28.0,7.698873943449847e-06,1.4435388643968461e-06,4.330616593190538e-06,0.0,,,1.3473029401037231e-05
228,2011,New York,254,107,3,,,180.0,19523202,YES,YES,YES,NO,YES,YES,544.0,9.2197990882848e-06,1.3010160935690775e-05,5.4806583469248534e-06,1.5366331813808e-07,,,2.786428168903851e-05
229,2011,North Carolina,17,17,0,,,78.0,9651025,YES,NO,YES,NO,NO,NO,112.0,8.082043099049064e-06,1.761470931844027e-06,1.761470931844027e-06,0.0,,,1.1604984962737119e-05
230,2011,North Dakota,3,5,0,,,19.0,685326,YES,NO,YES,NO,NO,NO,27.0,2.7724032066490984e-05,4.377478747340682e-06,7.2957979122344695e-06,0.0,,,3.939730872606614e-05
231,2011,Ohio,23,58,2,,,145.0,11545442,YES,NO,NO,NO,NO,NO,228.0,1.2559068764972359e-05,1.9921281489266502e-06,5.023627505988944e-06,1.732285346892739e-07,,,1.9748052954577228e-05
232,2011,Oklahoma,2,5,0,,,22.0,3786626,YES,NO,NO,NO,YES,NO,29.0,5.8099215502138314e-06,5.281746863830756e-07,1.3204367159576889e-06,0.0,,,7.658532952554596e-06
233,2011,Oregon,15,40,1,,,72.0,3868509,YES,YES,YES,YES,YES,NO,128.0,1.861182176388888e-05,3.87746286747685e-06,1.0339900979938265e-05,2.5849752449845666e-07,,,3.308768313580245e-05
234,2011,Pennsylvania,8,7,0,,,38.0,12745202,YES,NO,NO,NO,NO,NO,53.0,2.981514141556956e-06,6.276871876962013e-07,5.492262892341762e-07,0.0,,,4.1584276184873335e-06
235,2011,Rhode Island,4,8,1,,,7.0,1051856,YES,YES,YES,NO,YES,NO,20.0,6.654903332775589e-06,3.802801904443194e-06,7.605603808886388e-06,9.507004761107985e-07,,,1.9014009522215967e-05
236,2011,South Carolina,36,20,2,,,77.0,4672733,NO,NO,NO,NO,NO,NO,135.0,1.6478579024309755e-05,7.704270712664302e-06,4.280150395924612e-06,4.280150395924612e-07,,,2.889101517249113e-05
237,2011,South Dakota,2,4,0,,,15.0,824289,YES,NO,NO,NO,NO,NO,21.0,1.819750111914632e-05,2.4263334825528424e-06,4.852666965105685e-06,0.0,,,2.5476501566804845e-05
238,2011,Tennessee,15,33,5,,,91.0,6398408,YES,YES,YES,NO,YES,YES,144.0,1.4222287794088779e-05,2.344333152871777e-06,5.1575329363179095e-06,7.814443842905922e-07,,,2.250559826756906e-05
239,2011,Texas,19,49,1,,,83.0,25654464,YES,YES,YES,NO,YES,YES,152.0,3.2353043899104655e-06,7.406118482927572e-07,1.909998977176058e-06,3.8979570962776695e-08,,,5.9248947863420575e-06
240,2011,Utah,16,14,1,,,37.0,2816440,NO,NO,NO,NO,NO,NO,68.0,1.3137151865475564e-05,5.6809305364218655e-06,4.970814219369133e-06,3.550581585263666e-07,,,2.414395477979293e-05
241,2011,Vermont,1,2,0,,,4.0,626687,YES,YES,YES,YES,YES,YES,7.0,6.382771622835642e-06,1.5956929057089105e-06,3.191385811417821e-06,0.0,,,1.1169850339962373e-05
242,2011,Virginia,27,21,1,,,95.0,8110783,YES,NO,NO,NO,NO,NO,144.0,1.171280257405481e-05,3.3289017842050516e-06,2.5891458321594846e-06,1.2329265867426117e-07,,,1.7754142849093607e-05
243,2011,Washington,32,52,1,,,128.0,6823229,YES,YES,YES,YES,YES,NO,213.0,1.8759446590463253e-05,4.689861647615813e-06,7.621025177375697e-06,1.4655817648799417e-07,,,3.121689159194276e-05
244,2011,West Virginia,1,3,1,,,13.0,1854948,YES,NO,YES,NO,NO,YES,18.0,7.008282711968206e-06,5.390986701514005e-07,1.6172960104542014e-06,5.390986701514005e-07,,,9.703776062725208e-06
245,2011,Wisconsin,4,16,1,,,55.0,5709720,YES,YES,NO,NO,YES,NO,76.0,9.632696524523093e-06,7.005597472380432e-07,2.8022389889521726e-06,1.751399368095108e-07,,,1.3310635197522822e-05
246,2011,Wyoming,0,1,0,,,1.0,567768,NO,NO,NO,NO,NO,NO,2.0,1.7612827774724888e-06,0.0,1.7612827774724888e-06,0.0,,,3.5225655549449776e-06
247,2010,Alabama,2,2,0,,,15.0,4779736,YES,NO,NO,NO,YES,NO,19.0,3.138248639673823e-06,4.1843315195650975e-07,4.1843315195650975e-07,0.0,,,3.975114943586842e-06
248,2010,Alaska,1,1,1,,,4.0,710231,YES,NO,YES,NO,YES,NO,7.0,5.631970443419113e-06,1.4079926108547782e-06,1.4079926108547782e-06,1.4079926108547782e-06,,,9.855948275983447e-06
249,2010,Arizona,48,51,2,,,135.0,6392017,YES,YES,YES,NO,YES,NO,236.0,2.1120094017271857e-05,7.50936676169666e-06,7.978702184302701e-06,3.128902817373608e-07,,,3.6921053245008576e-05
250,2010,Arkansas,6,10,0,,,47.0,2915918,NO,NO,NO,NO,NO,NO,63.0,1.611842308322799e-05,2.0576710319014458e-06,3.429451719835743e-06,0.0,,,2.1605545834965182e-05
251,2010,California,198,277,5,,,612.0,37253956,YES,YES,YES,YES,YES,YES,1092.0,1.6427785548466316e-05,5.314871795092044e-06,7.435451955760081e-06,1.3421393421949605e-07,,,2.9312323233537938e-05
252,2010,Colorado,26,39,1,,,88.0,5029196,YES,YES,NO,YES,YES,YES,154.0,1.749782669038948e-05,5.1698124312514366e-06,7.754718646877156e-06,1.988389396635168e-07,,,3.062119670818159e-05
253,2010,Connecticut,46,18,0,,,83.0,3574097,YES,YES,YES,YES,YES,NO,147.0,2.3222648965598862e-05,1.287038376406684e-05,5.036237125069633e-06,0.0,,,4.112926985473534e-05
254,2010,Delaware,5,3,0,,,12.0,897934,YES,YES,YES,YES,YES,NO,20.0,1.3364011163403992e-05,5.568337984751663e-06,3.341002790850998e-06,0.0,,,2.2273351939006653e-05
255,2010,DC,4,35,0,,,18.0,601723,YES,YES,YES,YES,YES,YES,57.0,2.9914096685684278e-05,6.647577041263173e-06,5.816629911105276e-05,0.0,,,9.472797283800021e-05
256,2010,Florida,29,29,0,,,78.0,18801310,YES,YES,NO,NO,YES,YES,136.0,4.148647088952844e-06,1.5424457125593908e-06,1.5424457125593908e-06,0.0,,,7.233538514071626e-06
257,2010,Georgia,3,2,0,,,12.0,9687653,NO,NO,NO,NO,NO,NO,17.0,1.238690114107101e-06,3.0967252852677525e-07,2.0644835235118352e-07,0.0,,,1.75481099498506e-06
258,2010,Idaho,4,2,0,,,22.0,1567582,YES,NO,NO,NO,NO,NO,28.0,1.4034353545779424e-05,2.551700644687168e-06,1.275850322343584e-06,0.0,,,1.7861904512810175e-05
259,2010,Illinois,19,20,1,,,54.0,12830632,YES,YES,YES,YES,YES,NO,94.0,4.208678107204696e-06,1.480831185868319e-06,1.5587696693350725e-06,7.793848346675363e-08,,,7.326217445874841e-06
260,2010,Indiana,12,17,0,,,65.0,6483802,NO,NO,NO,NO,NO,NO,94.0,1.0024982255781408e-05,1.8507659549134906e-06,2.621918436127445e-06,0.0,,,1.4497666646822343e-05
261,2010,Iowa,0,5,0,,,12.0,3046355,YES,YES,YES,NO,YES,YES,17.0,3.939133817299691e-06,0.0,1.6413057572082046e-06,0.0,,,5.580439574507895e-06
262,2010,Kansas,2,16,0,,,40.0,2853118,YES,YES,NO,NO,NO,NO,58.0,1.4019749621291514e-05,7.009874810645756e-07,5.607899848516605e-06,0.0,,,2.0328636950872694e-05
263,2010,Kentucky,13,18,2,,,140.0,4339367,YES,YES,NO,NO,NO,NO,173.0,3.226277012292346e-05,2.995828654271464e-06,4.1480704443758735e-06,4.608967160417637e-07,,,3.986756593761256e-05
264,2010,Louisiana,7,2,0,,,4.0,4533372,YES,YES,YES,NO,YES,YES,13.0,8.823454152891048e-07,1.5441044767559336e-06,4.411727076445524e-07,0.0,,,2.867622599689591e-06
265,2010,Maine,7,18,1,,,35.0,1328361,YES,YES,YES,NO,YES,YES,61.0,2.634825924579237e-05,5.269651849158475e-06,1.3550533326407506e-05,7.528074070226392e-07,,,4.5921251828380987e-05
266,2010,Maryland,17,13,0,,,50.0,5773552,YES,YES,YES,YES,YES,NO,80.0,8.660180076320436e-06,2.9444612259489477e-06,2.251646819843313e-06,0.0,,,1.3856288122112697e-05
267,2010,Massachusetts,57,69,0,,,190.0,6547629,YES,YES,NO,YES,YES,NO,316.0,2.9018137710612498e-05,8.70544131318375e-06,1.0538165800169802e-05,0.0,,,4.826174482396605e-05
268,2010,Michigan,29,49,0,,,226.0,9883640,YES,NO,YES,NO,NO,NO,304.0,2.2866069585699196e-05,2.934141672501224e-06,4.957687653536551e-06,0.0,,,3.0757898911736974e-05
269,2010,Minnesota,9,22,0,,,96.0,5303925,YES,YES,YES,YES,YES,YES,127.0,1.8099803447446937e-05,1.6968565731981504e-06,4.147871623373257e-06,0.0,,,2.3944531644018346e-05
