,date,state,religion,sexual_orientation,disability,gender,gender_identity,race_corrected,est_pop,race_religion_ethnicity_enh_penalty,sexual_orientation_enh_penalty,gender_enh_penalty,gender_identity_enh_penalty,disability_enh_penalty,other_enh_penalty,civil_action_statute_present,data_collection_statute_present,police_training_statute_present,institutional_vandalism_statute_present,cross_burning_statute_present,all_count,race_corrected_per_capita,religion_per_capita,sexual_orientation_per_capita,disability_per_capita,gender_per_capita,gender_identity_per_capita,all_count_per_capita,Number of Participating Agencies,Population Covered,Agencies Submitting Incident Reports,Total Number of Incidents Reported,percent_of_population_covered
0,2015,Alabama,0.0,2.0,0.0,0.0,0.0,8.0,4858979.0,YES,NO,NO,NO,YES,NO,0.0,0.0,0.0,1.0,1.0,10.0,1.646436422137243e-06,0.0,4.1160910553431077e-07,0.0,0.0,0.0,2.058045527671554e-06,34,1252146.0,3,10,0.25769734752918255
1,2015,Alaska,0.0,1.0,0.0,0.0,,7.0,738432.0,YES,NO,YES,NO,YES,NO,0.0,0.0,0.0,0.0,0.0,8.0,9.479545848500607e-06,0.0,1.3542208355000867e-06,0.0,0.0,,1.0833766684000694e-05,33,734820.0,4,8,0.9951085543421737
2,2015,Arizona,52.0,57.0,5.0,0.0,0.0,162.0,6828065.0,YES,YES,YES,NO,YES,NO,0.0,1.0,1.0,1.0,1.0,276.0,2.3725608938989304e-05,7.615627560663232e-06,8.347899441496236e-06,7.322718808330031e-07,0.0,0.0,4.0421407821981776e-05,101,6622880.0,21,276,0.969949758826256
3,2015,Arkansas,0.0,2.0,0.0,0.0,0.0,3.0,2978204.0,NO,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,5.0,1.0073185047095498e-06,0.0,6.715456698063665e-07,0.0,0.0,0.0,1.6788641745159163e-06,279,2754543.0,4,5,0.9249007119727192
4,2015,California,191.0,188.0,4.0,1.0,26.0,427.0,39144818.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,1.0,837.0,1.0908212678367796e-05,4.879317614913933e-06,4.802679118344604e-06,1.021846620924384e-07,2.55461655231096e-08,6.642003036008497e-07,2.1382140542842734e-05,730,39137326.0,213,837,0.9998086081279008
5,2015,Colorado,16.0,20.0,3.0,0.0,3.0,65.0,5456574.0,YES,YES,NO,YES,YES,YES,1.0,0.0,0.0,1.0,0.0,107.0,1.1912236505910119e-05,2.9322428322240288e-06,3.6653035402800367e-06,5.497955310420054e-07,0.0,5.497955310420054e-07,1.96093739404982e-05,234,5445853.0,42,107,0.9980352140372328
6,2015,Connecticut,19.0,9.0,4.0,0.0,0.0,62.0,3590886.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,94.0,1.726593381132122e-05,5.2911732647597266e-06,2.5063452306756604e-06,1.1139312136336269e-06,0.0,0.0,2.6177383520390234e-05,95,3399068.0,44,93,0.9465819856158062
7,2015,Delaware,2.0,0.0,0.0,0.0,0.0,9.0,945934.0,YES,YES,YES,YES,YES,NO,0.0,0.0,0.0,1.0,1.0,11.0,9.514405867639812e-06,2.1143124150310697e-06,0.0,0.0,0.0,0.0,1.1628718282670885e-05,60,945934.0,7,11,1.0
8,2015,DC,5.0,27.0,0.0,0.0,10.0,23.0,672228.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,1.0,65.0,3.42145819573121e-05,7.437952599415674e-06,4.0164944036844645e-05,0.0,0.0,1.4875905198831348e-05,9.669338379240376e-05,2,672228.0,2,65,1.0
9,2015,Florida,13.0,14.0,0.0,0.0,1.0,44.0,20271272.0,YES,YES,NO,NO,YES,YES,1.0,1.0,0.0,1.0,1.0,72.0,2.1705594005151728e-06,6.413016410613011e-07,6.906325365275549e-07,0.0,0.0,4.933089546625392e-08,3.551824473570282e-06,38,5356877.0,36,72,0.2642595393125799
10,2015,Georgia,5.0,7.0,0.0,0.0,0.0,32.0,10214860.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,44.0,3.132691001149306e-06,4.894829689295789e-07,6.852761565014107e-07,0.0,0.0,0.0,4.307450126580297e-06,473,7991234.0,7,44,0.7823145887461992
11,2015,Idaho,12.0,6.0,2.0,0.0,0.0,14.0,1654930.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,34.0,8.459572308194304e-06,7.251061978452261e-06,3.6255309892261306e-06,1.2085103297420437e-06,0.0,0.0,2.054467560561474e-05,112,1654475.0,19,34,0.9997250638999837
12,2015,Illinois,12.0,16.0,0.0,1.0,2.0,59.0,12859995.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,90.0,4.587871146139637e-06,9.331263348080616e-07,1.2441684464107491e-06,0.0,7.776052790067182e-08,1.555210558013436e-07,6.998447511060463e-06,741,12501008.0,43,90,0.9720849813705216
13,2015,Indiana,9.0,14.0,0.0,1.0,0.0,43.0,6619680.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,1.0,0.0,67.0,6.4957822734633695e-06,1.3595823363062866e-06,2.114905856476446e-06,0.0,1.5106470403403185e-07,0.0,1.0121335170280133e-05,168,3224755.0,18,63,0.4871466596572644
14,2015,Iowa,1.0,1.0,1.0,0.0,0.0,3.0,3123899.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,0.0,0.0,6.0,9.603383464062058e-07,3.20112782135402e-07,3.20112782135402e-07,3.20112782135402e-07,0.0,0.0,1.920676692812412e-06,237,3105094.0,5,6,0.9939802791319438
15,2015,Kansas,8.0,8.0,0.0,1.0,0.0,46.0,2911641.0,YES,YES,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,63.0,1.579865100127385e-05,2.747591478482409e-06,2.747591478482409e-06,0.0,3.434489348103011e-07,0.0,2.163728289304897e-05,345,2741323.0,34,62,0.9415044643209791
16,2015,Kentucky,53.0,19.0,2.0,0.0,1.0,113.0,4425092.0,YES,YES,NO,NO,NO,NO,0.0,1.0,1.0,1.0,0.0,188.0,2.553619224187881e-05,1.1977152113447585e-05,4.293696040669889e-06,4.5196800428104093e-07,0.0,2.2598400214052052e-07,4.2484992402417854e-05,403,4402368.0,83,188,0.9948647395353588
17,2015,Louisiana,11.0,5.0,0.0,0.0,0.0,22.0,4670724.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,1.0,38.0,4.710190540053318e-06,2.35509527002666e-06,1.0704978500121179e-06,0.0,0.0,0.0,8.135783660092098e-06,148,3711824.0,15,38,0.794699922324676
18,2015,Maine,9.0,13.0,0.0,0.0,0.0,16.0,1329328.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,38.0,1.2036156614469867e-05,6.7703380956393015e-06,9.779377249256767e-06,0.0,0.0,0.0,2.8585871959365936e-05,184,1329328.0,14,38,1.0
19,2015,Maryland,14.0,7.0,0.0,0.0,0.0,22.0,6006401.0,YES,YES,YES,YES,YES,NO,0.0,1.0,0.0,1.0,0.0,43.0,3.6627591131527845e-06,2.3308467083699537e-06,1.1654233541849769e-06,0.0,0.0,0.0,7.159029175707716e-06,154,6006401.0,11,41,1.0
20,2015,Massachusetts,81.0,81.0,4.0,15.0,45.0,198.0,6794422.0,YES,YES,NO,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,424.0,2.9141551702264007e-05,1.1921543878198912e-05,1.1921543878198912e-05,5.887182162073535e-07,2.207693310777576e-06,6.623079932332728e-06,6.240413091797948e-05,342,6566279.0,85,411,0.9664220149999514
21,2015,Michigan,48.0,51.0,11.0,1.0,0.0,198.0,9922576.0,YES,NO,YES,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,309.0,1.9954495687410205e-05,4.837453499978231e-06,5.139794343726872e-06,1.1085830937450115e-06,1.0078028124954647e-07,0.0,3.1141106906109865e-05,617,9834270.0,127,309,0.9911004964839776
22,2015,Minnesota,20.0,31.0,0.0,0.0,0.0,58.0,5489594.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,0.0,109.0,1.0565444366195387e-05,3.6432566779984094e-06,5.647047850897535e-06,0.0,0.0,0.0,1.9855748895091328e-05,319,5218435.0,27,109,0.9506049081225315
23,2015,Missouri,19.0,8.0,1.0,0.0,2.0,70.0,6083672.0,YES,YES,YES,YES,YES,NO,1.0,0.0,0.0,1.0,1.0,100.0,1.150620875024163e-05,3.1231138036370137e-06,1.3149952857419005e-06,1.6437441071773757e-07,0.0,3.2874882143547514e-07,1.6437441071773762e-05,628,6079483.0,28,100,0.9993114355935034
24,2015,Montana,14.0,2.0,1.0,0.0,0.0,28.0,1032949.0,YES,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,45.0,2.7106856195223574e-05,1.3553428097611787e-05,1.936204013944541e-06,9.681020069722708e-07,0.0,0.0,4.356459031375218e-05,101,1023807.0,13,45,0.9911496114522595
25,2015,Nebraska,1.0,7.0,0.0,0.0,1.0,10.0,1896190.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,19.0,5.273733117461858e-06,5.273733117461858e-07,3.691613182223301e-06,0.0,0.0,5.273733117461858e-07,1.002009292317753e-05,227,1821196.0,3,19,0.9604501658589065
26,2015,Nevada,5.0,17.0,0.0,0.0,0.0,36.0,2890845.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,0.0,58.0,1.2453106271695646e-05,1.7295980932910618e-06,5.8806335171896104e-06,0.0,0.0,0.0,2.006333788217632e-05,53,2890845.0,6,58,1.0
27,2015,New Hampshire,3.0,2.0,0.0,0.0,0.0,8.0,1330608.0,YES,YES,YES,NO,YES,YES,0.0,0.0,0.0,0.0,0.0,13.0,6.012289118959152e-06,2.2546084196096817e-06,1.503072279739788e-06,0.0,0.0,0.0,9.769969818308625e-06,168,1267715.0,9,13,0.9527336375551627
28,2015,New Jersey,125.0,33.0,3.0,0.0,0.0,169.0,8958013.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,330.0,1.8865790884652656e-05,1.3953987340719421e-05,3.6838526579499276e-06,3.3489569617726607e-07,0.0,0.0,3.6838526579499265e-05,508,8956395.0,123,330,0.9998193795878617
29,2015,New Mexico,2.0,3.0,0.0,0.0,0.0,8.0,2085109.0,YES,YES,YES,YES,YES,YES,0.0,1.0,1.0,1.0,0.0,13.0,3.8367298783900496e-06,9.591824695975126e-07,1.4387737043962691e-06,0.0,0.0,0.0,6.2346860523838326e-06,18,574972.0,2,13,0.27575153145471054
30,2015,New York,256.0,104.0,1.0,0.0,3.0,136.0,19795791.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,500.0,6.8701472954528575e-06,1.2932041967911259e-05,5.253642049463949e-06,5.0515788937153354e-08,0.0,1.5154736681146008e-07,2.5257894468576683e-05,575,19766342.0,60,500,0.9985123605315898
31,2015,North Carolina,17.0,37.0,2.0,0.0,0.0,106.0,10042802.0,YES,NO,YES,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,162.0,1.0554823245544423e-05,1.6927546714552371e-06,3.6842307555202223e-06,1.9914760840649853e-07,0.0,0.0,1.613095628092638e-05,532,10041690.0,52,161,0.999889273929726
32,2015,North Dakota,3.0,4.0,0.0,0.0,0.0,29.0,756927.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,36.0,3.8312809557592744e-05,3.963394092164766e-06,5.284525456219688e-06,0.0,0.0,0.0,4.7560729105977204e-05,112,756927.0,19,36,1.0
33,2015,Ohio,39.0,58.0,10.0,0.0,0.0,309.0,11613423.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,416.0,2.660714244198287e-05,3.358183026658032e-06,4.994220911440149e-06,8.610725709379568e-07,0.0,0.0,3.5820618951019004e-05,595,9781677.0,109,416,0.8422733762474681
34,2015,Oklahoma,3.0,7.0,0.0,0.0,0.0,27.0,3911338.0,YES,NO,NO,NO,YES,NO,1.0,1.0,0.0,1.0,1.0,37.0,6.903008637964808e-06,7.670009597738677e-07,1.7896689061390246e-06,0.0,0.0,0.0,9.4596785038777e-06,351,3896985.0,29,37,0.9963304117414552
35,2015,Oregon,9.0,11.0,5.0,0.0,0.0,41.0,4028977.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,66.0,1.0176280480131803e-05,2.233817666370396e-06,2.730221592230484e-06,1.2410098146502198e-06,0.0,0.0,1.6381329553382906e-05,130,1671416.0,16,65,0.41484873207268247
36,2015,Pennsylvania,12.0,11.0,0.0,0.0,1.0,40.0,12802503.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,64.0,3.124389035487826e-06,9.373167106463478e-07,8.592069847591522e-07,0.0,0.0,7.810972588719566e-08,4.999022456780522e-06,1436,12550581.0,26,64,0.9803224416350459
37,2015,Rhode Island,7.0,5.0,0.0,0.0,0.0,6.0,1056298.0,YES,YES,YES,NO,YES,NO,1.0,1.0,1.0,1.0,0.0,18.0,5.680215242289581e-06,6.626917782671177e-06,4.733512701907985e-06,0.0,0.0,0.0,1.7040645726868744e-05,49,1056298.0,8,18,1.0
38,2015,South Carolina,2.0,7.0,2.0,0.0,0.0,44.0,4896146.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,55.0,8.98666012002093e-06,4.084845509100423e-07,1.429695928185148e-06,4.084845509100423e-07,0.0,0.0,1.1233325150026164e-05,436,4826241.0,40,55,0.9857224437343167
39,2015,South Dakota,2.0,5.0,0.0,0.0,0.0,9.0,858469.0,YES,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,16.0,1.0483779845282707e-05,2.3297288545072687e-06,5.824322136268171e-06,0.0,0.0,0.0,1.8637830836058146e-05,121,782152.0,9,16,0.9111010415052844
40,2015,Tennessee,28.0,26.0,5.0,1.0,4.0,157.0,6600299.0,YES,YES,YES,NO,YES,YES,1.0,0.0,0.0,1.0,0.0,221.0,2.3786801173704404e-05,4.242232056456836e-06,3.939215480995634e-06,7.575414386530065e-07,1.515082877306013e-07,6.060331509224052e-07,3.348333158846289e-05,463,6600299.0,61,221,1.0
41,2015,Texas,36.0,41.0,1.0,1.0,5.0,107.0,27469114.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,0.0,191.0,3.895283990593945e-06,1.3105628379568412e-06,1.4925854543397359e-06,3.6404523276578926e-08,3.6404523276578926e-08,1.8202261638289465e-07,6.9532639458265745e-06,1026,27390337.0,62,191,0.9971321608698409
42,2015,Utah,11.0,7.0,0.0,0.0,0.0,29.0,2995919.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,0.0,0.0,47.0,9.679834468154847e-06,3.671661349989769e-06,2.336511768175308e-06,0.0,0.0,0.0,1.5688007586319925e-05,133,2966781.0,22,47,0.9902741028712726
43,2015,Vermont,0.0,2.0,0.0,0.0,1.0,5.0,626042.0,YES,YES,YES,YES,YES,YES,1.0,0.0,0.0,0.0,1.0,8.0,7.98668459943582e-06,0.0,3.194673839774328e-06,0.0,0.0,1.597336919887164e-06,1.2778695359097312e-05,90,626042.0,5,8,1.0
44,2015,Virginia,24.0,24.0,2.0,0.0,0.0,108.0,8382993.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,158.0,1.2883226790240667e-05,2.862939286720149e-06,2.862939286720149e-06,2.385782738933457e-07,0.0,0.0,1.8847683637574316e-05,414,8380278.0,58,158,0.9996761299931898
45,2015,Washington,43.0,57.0,3.0,3.0,9.0,160.0,7170351.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,275.0,2.2314109867145973e-05,5.9969170267954815e-06,7.949401640170754e-06,4.1838956000898704e-07,4.1838956000898704e-07,1.255168680026961e-06,3.835237633415714e-05,256,7163444.0,79,275,0.9990367277696727
46,2015,West Virginia,3.0,6.0,4.0,0.0,0.0,28.0,1844128.0,YES,NO,YES,NO,NO,YES,1.0,0.0,0.0,0.0,0.0,41.0,1.5183327838414688e-05,1.6267851255444308e-06,3.2535702510888616e-06,2.1690468340592412e-06,0.0,0.0,2.223273004910722e-05,229,1494503.0,12,41,0.8104117501605095
47,2015,Wisconsin,8.0,7.0,0.0,1.0,0.0,27.0,5771337.0,YES,YES,NO,NO,YES,NO,1.0,0.0,0.0,1.0,0.0,43.0,4.678292049138702e-06,1.3861606071522075e-06,1.2128905312581815e-06,0.0,1.7327007589402593e-07,0.0,7.450613263443117e-06,395,5580752.0,25,43,0.9669773225857371
48,2015,Wyoming,0.0,0.0,0.0,0.0,0.0,2.0,586107.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,2.0,3.4123462098217564e-06,0.0,0.0,0.0,0.0,0.0,3.4123462098217564e-06,57,564577.0,1,2,0.9632660930512688
49,2014,Alabama,1.0,0.0,0.0,0.0,0.0,8.0,4846411.0,YES,NO,NO,NO,YES,NO,0.0,0.0,0.0,1.0,1.0,9.0,1.650706058565813e-06,2.0633825732072663e-07,0.0,0.0,0.0,0.0,1.85704431588654e-06,39,794907.0,4,9,0.16401972511204682
50,2014,Alaska,0.0,1.0,0.0,0.0,0.0,5.0,737046.0,YES,NO,YES,NO,YES,NO,0.0,0.0,0.0,0.0,0.0,6.0,6.783837101076459e-06,0.0,1.356767420215292e-06,0.0,0.0,0.0,8.140604521291749e-06,33,732371.0,1,6,0.9936571123104935
51,2014,Arizona,38.0,55.0,4.0,0.0,0.0,168.0,6728783.0,YES,YES,YES,NO,YES,NO,0.0,1.0,1.0,1.0,1.0,265.0,2.496736779890212e-05,5.647380811656432e-06,8.173840648450099e-06,5.944611380690981e-07,0.0,0.0,3.938305039707775e-05,99,6433584.0,22,265,0.956128916625785
52,2014,Arkansas,1.0,1.0,0.0,0.0,0.0,6.0,2966835.0,NO,NO,NO,NO,NO,NO,1.0,0.0,0.0,1.0,0.0,8.0,2.022357158385957e-06,3.3705952639765947e-07,3.3705952639765947e-07,0.0,0.0,0.0,2.6964762111812758e-06,270,2661818.0,5,8,0.8971911144367651
53,2014,California,128.0,187.0,4.0,2.0,22.0,416.0,38792291.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,1.0,759.0,1.072378014487466e-05,3.299624659961434e-06,4.8205454016624065e-06,1.0311327062379481e-07,5.1556635311897406e-08,5.671229884308715e-07,1.9565743100865062e-05,743,38802500.0,208,759,1.0002631708449496
54,2014,Colorado,11.0,26.0,5.0,0.0,0.0,54.0,5355588.0,YES,YES,NO,YES,YES,YES,1.0,0.0,0.0,1.0,0.0,96.0,1.008292646857824e-05,2.053929465821493e-06,4.854742373759893e-06,9.33604302646133e-07,0.0,0.0,1.792520261080576e-05,231,5268592.0,40,96,0.9837560320173994
55,2014,Connecticut,31.0,23.0,1.0,0.0,0.0,68.0,3594762.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,123.0,1.8916412268739905e-05,8.623658534278486e-06,6.3981982673679085e-06,2.7818253336382214e-07,0.0,0.0,3.421645160375012e-05,95,3375662.0,54,123,0.9390502069399865
56,2014,Delaware,2.0,3.0,0.0,0.0,0.0,8.0,935968.0,YES,YES,YES,YES,YES,NO,0.0,0.0,0.0,1.0,1.0,13.0,8.547300762419228e-06,2.136825190604807e-06,3.2052377859072104e-06,0.0,0.0,0.0,1.3889363738931243e-05,60,935614.0,9,13,0.9996217819412629
57,2014,DC,8.0,29.0,1.0,0.0,15.0,17.0,659836.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,1.0,70.0,2.5763977715674803e-05,1.2124224807376378e-05,4.3950314926739374e-05,1.5155281009220473e-06,0.0,2.273292151383071e-05,0.00010608696706454333,2,658893.0,2,70,0.9985708570008305
58,2014,Florida,12.0,12.0,1.0,0.0,0.0,40.0,19905569.0,YES,YES,NO,NO,YES,YES,1.0,1.0,0.0,1.0,1.0,65.0,2.0094878975828324e-06,6.028463692748496e-07,6.028463692748496e-07,5.023719743957081e-08,0.0,0.0,3.2654178335721025e-06,505,19794279.0,37,65,0.9944091022969501
59,2014,Georgia,3.0,12.0,2.0,0.0,0.0,24.0,10097132.0,NO,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,1.0,41.0,2.3769125727978995e-06,2.9711407159973743e-07,1.1884562863989497e-06,1.9807604773315828e-07,0.0,0.0,4.060558978529744e-06,479,8204655.0,4,41,0.8125728177070479
60,2014,Idaho,2.0,3.0,0.0,0.0,0.0,20.0,1634806.0,YES,NO,NO,NO,NO,NO,1.0,1.0,0.0,1.0,1.0,25.0,1.2233867504768151e-05,1.223386750476815e-06,1.8350801257152226e-06,0.0,0.0,0.0,1.529233438096019e-05,112,1634011.0,10,25,0.9995137037666855
61,2014,Illinois,14.0,26.0,0.0,0.0,0.0,69.0,12882189.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,1.0,109.0,5.356232547123785e-06,1.0867718211555505e-06,2.0182905250031654e-06,0.0,0.0,0.0,8.4612948932825e-06,693,12029618.0,48,109,0.9338178472618279
62,2014,Indiana,9.0,6.0,0.0,2.0,0.0,33.0,6597880.0,NO,NO,NO,NO,NO,NO,0.0,1.0,0.0,1.0,0.0,50.0,5.0016065766579555e-06,1.3640745209067154e-06,9.093830139378106e-07,0.0,3.0312767131260345e-07,0.0,7.578191782815086e-06,348,6093574.0,15,50,0.9235654482955131
63,2014,Iowa,0.0,0.0,1.0,0.0,0.0,10.0,3109481.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,0.0,0.0,11.0,3.215970768112106e-06,0.0,0.0,3.215970768112106e-07,0.0,0.0,3.5375678449233168e-06,221,2974604.0,10,11,0.9566239510709343
64,2014,Kansas,8.0,10.0,1.0,0.0,0.0,54.0,2902507.0,YES,YES,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,73.0,1.8604606293800494e-05,2.756237969451925e-06,3.445297461814907e-06,3.445297461814907e-07,0.0,0.0,2.515067147124882e-05,359,2843179.0,37,73,0.9795597392185446
65,2014,Kentucky,8.0,10.0,1.0,0.0,0.0,54.0,4412617.0,YES,YES,NO,NO,NO,NO,0.0,1.0,1.0,1.0,0.0,73.0,1.2237635851921886e-05,1.812983089173613e-06,2.2662288614670163e-06,2.2662288614670162e-07,0.0,0.0,1.6543470688709218e-05,399,4386536.0,84,163,0.9940894485064079
66,2014,Louisiana,0.0,5.0,1.0,0.0,0.0,3.0,4648990.0,YES,YES,YES,NO,YES,YES,1.0,1.0,1.0,1.0,1.0,9.0,6.453014525735697e-07,0.0,1.0755024209559495e-06,2.1510048419118992e-07,0.0,0.0,1.9359043577207094e-06,86,2706155.0,6,9,0.5820952507964096
67,2014,Maine,8.0,8.0,0.0,0.0,0.0,12.0,1330256.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,28.0,9.020820052681587e-06,6.01388003512106e-06,6.01388003512106e-06,0.0,0.0,0.0,2.1048580122923707e-05,184,1330089.0,15,28,0.9998744602542669
68,2014,Maryland,2.0,2.0,0.0,0.0,0.0,12.0,5975346.0,YES,YES,YES,YES,YES,NO,0.0,1.0,0.0,1.0,0.0,16.0,2.008251907086217e-06,3.3470865118103623e-07,3.3470865118103623e-07,0.0,0.0,0.0,2.67766920944829e-06,154,5976407.0,9,16,1.0001775629394516
69,2014,Massachusetts,57.0,80.0,10.0,18.0,49.0,161.0,6755124.0,YES,YES,NO,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,375.0,2.383375938028673e-05,8.438039035256794e-06,1.184286180386918e-05,1.4803577254836475e-06,2.664643905870566e-06,7.253752854869873e-06,5.551341470563679e-05,315,6485973.0,90,375,0.960156023782835
70,2014,Michigan,32.0,42.0,9.0,2.0,0.0,226.0,9916306.0,YES,NO,YES,NO,NO,NO,1.0,1.0,0.0,1.0,0.0,311.0,2.2790744860031548e-05,3.227008121774378e-06,4.235448159828872e-06,9.07596034249044e-07,2.0168800761089864e-07,0.0,3.136248518349474e-05,607,9732430.0,119,311,0.9814572079562692
71,2014,Minnesota,15.0,16.0,2.0,0.0,0.0,65.0,5457125.0,YES,YES,YES,YES,YES,YES,1.0,1.0,1.0,1.0,0.0,98.0,1.1911033740293655e-05,2.74870009391392e-06,2.9319467668415144e-06,3.664933458551893e-07,0.0,0.0,1.7958173946904278e-05,292,5287138.0,27,98,0.9688504478090569
72,2014,Mississippi,0.0,1.0,0.0,0.0,0.0,0.0,2993443.0,YES,NO,YES,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.340634847565161e-07,0.0,0.0,0.0,3.340634847565161e-07,75,1349655.0,1,1,0.45087045251905583
73,2014,Missouri,10.0,13.0,1.0,0.0,2.0,50.0,6063827.0,YES,YES,YES,YES,YES,NO,1.0,0.0,0.0,1.0,1.0,76.0,8.245617825178719e-06,1.649123565035744e-06,2.1438606345464668e-06,1.6491235650357438e-07,0.0,3.2982471300714877e-07,1.2533339094271656e-05,630,6061406.0,25,76,0.9996007471849049
74,2014,Montana,3.0,3.0,2.0,0.0,1.0,21.0,1023252.0,YES,NO,NO,NO,NO,NO,0.0,0.0,0.0,1.0,0.0,30.0,2.0522803766814042e-05,2.9318291095448633e-06,2.9318291095448633e-06,1.9545527396965754e-06,0.0,9.772763698482875e-07,2.931829109544863e-05,98,992702.0,12,30,0.9701442069011348
75,2014,Nebraska,1.0,10.0,0.0,0.0,0.0,36.0,1882980.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,47.0,1.9118631106012812e-05,5.310730862781336e-07,5.310730862781336e-06,0.0,0.0,0.0,2.496043505507228e-05,216,1763318.0,7,47,0.9364507323497859
76,2014,Nevada,1.0,9.0,0.0,0.0,0.0,14.0,2838281.0,YES,YES,YES,YES,YES,YES,1.0,1.0,0.0,1.0,0.0,24.0,4.9325630548913235e-06,3.523259324922373e-07,3.170933392430136e-06,0.0,0.0,0.0,8.455822379813698e-06,51,2834483.0,4,24,0.9986618661083945
77,2014,New Hampshire,1.0,4.0,0.0,0.0,0.0,9.0,1327996.0,YES,YES,YES,NO,YES,YES,0.0,0.0,0.0,0.0,0.0,14.0,6.777128846773635e-06,7.530143163081818e-07,3.012057265232727e-06,0.0,0.0,0.0,1.0542200428314543e-05,158,1238190.0,11,14,0.9323747963096274
78,2014,New Jersey,115.0,32.0,0.0,0.0,0.0,189.0,8938844.0,YES,YES,YES,YES,YES,NO,1.0,1.0,1.0,1.0,0.0,336.0,2.1143673611487123e-05,1.2865198229211743e-05,3.579881246389354e-06,0.0,0.0,0.0,3.758875308708822e-05,509,8936591.0,126,336,0.9997479539859964
79,2014,New Mexico,4.0,1.0,0.0,0.0,0.0,8.0,2085567.0,YES,YES,YES,YES,YES,YES,0.0,1.0,1.0,1.0,0.0,13.0,3.8358873150562885e-06,1.9179436575281447e-06,4.794859143820362e-07,0.0,0.0,0.0,6.23331688696647e-06,7,717010.0,3,13,0.34379619547106377
80,2014,New York,287.0,110.0,1.0,0.0,4.0,143.0,19748858.0,YES,YES,YES,NO,YES,YES,1.0,1.0,0.0,1.0,0.0,545.0,7.240925019563155e-06,1.4532485878423957e-05,5.569942322740889e-06,5.0635839297644455e-08,0.0,2.0254335719057782e-07,2.7596532417216222e-05,572,19652379.0,59,545,0.9951147048604025
81,2014,North Carolina,19.0,23.0,2.0,0.0,0.0,96.0,9940387.0,YES,NO,YES,NO,NO,NO,1.0,0.0,0.0,1.0,1.0,140.0,9.657571682068312e-06,1.9113943954093542e-06,2.3137932154955336e-06,2.011994100430899e-07,0.0,0.0,1.4083958703016293e-05,524,9942854.0,40,140,1.0002481794722882
